source_node,packet_id,request_ms,e2e_delay_ms
client1,1,63343.7,2.1
client6,1,65757.1,3.4
client12,1,67155.9,4.0
client14,1,67269.5,3.4
client10,1,68080.3,
client7,1,69182.9,
client8,1,69408.1,2.1
client9,1,69753.4,3.4
client4,1,70661.4,2.1
client15,1,71638.8,2.2
client13,1,71668.4,
client2,1,71728.5,
client3,1,72035.3,
client5,1,72649.3,2.9
client1,2,72862.3,2.1
client11,1,73569.9,3.4
client6,2,76138.304,3.496
client14,2,76815.1,3.5
client12,2,77257.6,4.0
client10,2,77370.2,
client7,2,78372.6,
client8,2,79217.3,2.1
client9,2,80270.7,3.4
client15,2,80828.3,2.1
client4,2,80900.3,2.1
client13,2,81342.1,
client3,2,82330.7,
client1,3,82389.7,2.1
client2,2,82491.1,
client5,2,82867.8,2.8
client11,2,83042.2,3.4
client6,3,85242.7,3.4
client14,3,86465.6,3.4
client12,3,87789.0,4.0
client10,3,88109.6,
client7,3,89137.8,
client8,3,89258.7,2.1
client9,3,89459.2,3.4
client13,3,90682.0,
client4,3,91098.7,2.1
client1,4,91470.9,2.1
client15,3,91593.6,2.1
client11,3,92268.7,3.4
client5,3,92459.0,2.8
client3,3,92548.4,
client2,3,92708.7,
client6,4,94463.0,3.4
client14,4,95777.805,3.495
client10,4,97305.3,
client12,4,98255.4,4.0
client7,4,98410.5,
client8,4,98771.9,2.1
client9,4,100450.5,3.4
client15,4,100866.7,2.2
client4,4,101389.9,2.1
client13,4,101477.7,
client5,4,101942.2,2.8
client3,4,102140.1,
client1,5,102143.1,2.1
client2,4,102299.3,
client11,4,102432.0,3.4
client6,5,103971.3,3.4
client14,5,105451.2,3.4
client10,5,106742.0,
client12,5,107728.7,4.0
client7,5,107952.1,
client8,5,108987.2,2.1
client15,5,110412.2,2.1
client9,5,111108.8,3.4
client4,5,111213.5,2.1
client13,5,111250.6,
client3,5,111623.8,
client11,5,111695.3,3.4
client2,5,111783.9,
client5,5,112471.5,2.8
client1,6,112994.5,2.1
client6,6,113962.6,3.4
client14,6,114790.9,3.4
client12,6,116955.0,4.0
client10,6,117259.1,
client7,6,117834.7,
client8,6,118809.5,2.1
client15,6,119953.5,2.1
client9,6,120266.1,3.4
client4,6,120551.7,2.1
client13,6,121352.3,
client11,6,121776.6,3.4
client3,6,122152.5,
client2,6,122312.5,
client1,7,123238.9,2.1
client5,6,123342.7,2.8
client6,7,124322.9,3.4
client14,7,124563.2,3.4
client12,7,127117.5,4.0
client7,7,127484.5,
client10,7,128249.8,
client8,7,129190.3,2.1
client15,7,129836.6,2.1
client4,7,130070.6,2.1
client11,7,131066.9,3.4
client9,7,131076.7,3.4
client13,7,131702.6,
client1,8,132748.3,2.1
client3,7,133023.4,
client2,7,133183.8,
client5,7,133581.3,2.8
client6,8,134221.8,3.4
client14,8,134262.2,3.4
client12,8,136381.6,4.0
client7,8,136796.6,
client8,8,138294.9,2.1
client10,8,138907.2,
client4,8,139151.9,2.1
client15,8,139486.9,2.1
client9,8,141278.4,3.4
client11,8,141805.8,3.4
client13,8,142169.8,
client1,9,142560.9,2.1
client2,8,142815.6,
client3,8,143263.0,
client5,8,143405.9,2.8
client14,9,144612.5,3.4
client6,9,145210.5,3.4
client12,9,145575.9,4.0
client7,9,146136.2,
client8,9,148286.1,2.1
client15,9,148827.1,2.1
client10,9,149718.6,
client4,9,150004.1,2.1
client11,9,151002.1,3.4
client9,9,151319.7,3.4
client1,10,151581.1,2.2
client13,9,151642.5,
client5,9,152925.1,2.8
client2,9,153013.5,
client3,9,153461.1,
client14,10,155143.8,3.4
client6,10,155505.8,3.4
client12,10,156314.2,4.0
client7,10,156933.0,
client8,10,158645.3,2.2
client15,10,159622.2,2.3
client10,10,159920.3,
client4,10,160247.3,2.2
client11,10,160437.4,3.4
client9,10,160833.0,3.4
client13,10,160868.2,
client1,11,160987.3,2.2
client2,10,162838.1,
client3,10,163284.8,
client5,10,163341.3,2.8
client12,11,165510.5,4.0
client14,11,165611.0,3.5
client6,11,166268.1,3.4
client7,11,166706.1,
client8,11,168544.5,2.2
client15,11,169395.3,2.3
client10,11,169730.0,
client4,11,169757.5,2.2
client1,12,170784.5,2.2
client11,11,170954.7,3.4
client13,11,171031.9,
client9,11,171048.3,3.4
client2,11,172175.8,
client3,11,172622.5,
client5,11,172786.5,2.8
client12,12,174946.8,4.0
client14,12,175083.3,3.4
client6,12,176485.4,3.4
client7,12,176807.8,
client15,12,179094.4,2.3
client8,12,179105.7,2.2
client10,12,179770.7,
client11,12,180144.0,3.4
