time_s,node,event
3.731,3,assoc
6.941,2,assoc
6.941,6,assoc
14.471,4,assoc
14.471,5,assoc
21.796,2,send
21.816264,2,recv
24.277,6,send
24.306264,6,recv
25.928,3,send
25.956264,3,recv
26.372,2,send
26.406264,2,recv
28.781,6,send
28.806264,6,recv
28.901,10,assoc
28.901,15,assoc
30.51502,2,send
30.546264,2,recv
30.826,3,send
30.846263999999998,3,recv
34.386019999999995,6,send
34.416264000000005,6,recv
35.607,3,send
35.616264,3,recv
35.741,12,assoc
35.741,8,assoc
35.82602,2,send
35.856264,2,recv
38.07602,4,send
38.106264,4,recv
39.056,10,send
39.066264000000004,10,recv
39.302,6,send
39.336264,6,recv
39.371,11,assoc
39.371,16,assoc
40.319,3,send
40.326264,3,recv
41.145,2,send
41.166264000000005,2,recv
41.85,5,send
41.856264,5,recv
43.065,4,send
43.086264,4,recv
43.28,10,send
43.296264,10,recv
43.761,6,send
43.776264000000005,6,recv
43.89602,15,send
43.926264,15,recv
45.456019999999995,3,send
45.486264000000006,3,recv
45.791,13,assoc
46.405,2,send
46.416264000000005,2,recv
47.099,5,send
47.106264,5,recv
47.82602,4,send
47.856264,4,recv
48.143,15,send
48.156264,15,recv
48.768,10,send
48.786264,10,recv
49.402,6,send
49.416264000000005,6,recv
49.493,3,send
49.506264,3,recv
49.571,7,assoc
49.571,9,assoc
50.851,2,send
50.856264,2,recv
52.282,4,send
52.296264,4,recv
52.492,11,send
52.506264,11,recv
52.74,5,send
52.746264000000004,5,recv
53.962,15,send
53.976264,15,recv
54.134,10,send
54.156264,10,recv
54.739,3,send
54.756264,3,recv
54.852,2,send
54.876264000000006,2,recv
54.917,6,send
54.936264,6,recv
55.724,16,send
55.836264,16,recv
56.531,14,assoc
56.638,4,send
56.646264,4,recv
57.69602,8,send
57.726264,8,recv
58.08602,11,send
58.116264,11,recv
58.27,15,send
58.326264,15,recv
58.691,12,send
58.711,5,send
58.806264000000006,5,recv
58.836264,12,recv
59.416,10,send
59.436264,10,recv
59.676019999999994,6,send
59.706264000000004,6,recv
60.091,2,send
60.096264000000005,2,recv
60.73,3,send
60.756264,3,recv
61.532,16,send
61.596264000000005,16,recv
61.855,4,send
61.866264,4,recv
63.356,8,send
63.366264,8,recv
63.659,15,send
63.666264000000005,15,recv
63.925,5,send
63.936264,5,recv
63.959,11,send
63.966264,11,recv
64.17602,12,send
64.206264,12,recv
64.906,2,send
64.926264,2,recv
64.945,6,send
64.956264,6,recv
65.082,7,send
65.1,3,send
65.166264,7,recv
65.226264,3,recv
65.277,10,send
65.286264,10,recv
65.288,13,send
65.316264,13,recv
66.4,16,send
66.42626399999999,16,recv
66.554,4,send
66.576264,4,recv
67.753,15,send
67.776264,15,recv
68.629,8,send
68.646264,8,recv
68.685,12,send
68.70626399999999,12,recv
69.23,11,send
69.246264,11,recv
69.262,3,send
69.276264,3,recv
69.747,5,send
69.756264,5,recv
69.877,6,send
69.906264,6,recv
70.229,10,send
70.23626399999999,10,recv
70.562,13,send
70.59626399999999,13,recv
70.62,2,send
70.62626399999999,2,recv
70.666,7,send
70.686264,7,recv
71.209,4,send
71.226264,4,recv
72.048,9,send
72.06626399999999,9,recv
72.074,16,send
72.09626399999999,16,recv
72.232,15,send
72.246264,15,recv
72.787,12,send
72.81626399999999,12,recv
73.285,8,send
73.296264,8,recv
74.269,11,send
74.28626399999999,11,recv
74.386,6,send
74.406264,6,recv
74.67602000000001,10,send
74.70626399999999,10,recv
74.8,5,send
74.826264,5,recv
74.846,2,send
74.856264,2,recv
75.043,13,send
75.06626399999999,13,recv
75.15502000000001,3,send
75.186264,3,recv
75.351,7,send
75.366264,7,recv
75.57602,4,send
75.606264,4,recv
76.95502,9,send
76.98626399999999,9,recv
77.22602,16,send
77.256264,16,recv
77.61502,15,send
77.646264,15,recv
77.746,14,send
77.76626399999999,14,recv
78.709,6,send
78.726264,6,recv
78.771,12,send
78.78626399999999,12,recv
78.834,11,send
78.84626399999999,11,recv
79.017,8,send
79.026264,8,recv
79.38602,2,send
79.415624,7,send
79.416264,2,recv
79.446264,7,recv
79.747,5,send
79.776264,5,recv
79.881,4,send
79.896264,4,recv
80.071,10,send
80.076264,10,recv
80.34602000000001,13,send
80.37626399999999,13,recv
80.55602,3,send
80.586264,3,recv
81.176,9,send
81.186264,9,recv
81.93602,14,send
81.966264,14,recv
82.792,16,send
82.806264,16,recv
83.087,8,send
83.106264,8,recv
83.265,15,send
83.28626399999999,15,recv
83.302,12,send
83.31626399999999,12,recv
83.325,6,send
83.34626399999999,6,recv
83.814,5,send
83.826264,5,recv
84.348,2,send
84.366264,2,recv
84.564,11,send
84.576264,11,recv
84.902,10,send
84.936264,10,recv
85.059,3,send
85.086264,3,recv
85.32,4,send
85.326264,4,recv
85.35602,7,send
85.386264,7,recv
85.568,9,send
85.59626399999999,9,recv
85.757,13,send
85.776264,13,recv
87.52,15,send
87.546264,15,recv
87.708,6,send
87.713,8,send
87.756264,8,recv
87.84626399999999,6,recv
87.91,14,send
87.936264,14,recv
88.59,12,send
88.59626399999999,12,recv
88.609,16,send
88.62626399999999,16,recv
88.636,11,send
88.656264,11,recv
89.04502000000001,5,send
89.076264,5,recv
89.58602,10,send
89.616264,10,recv
89.664,7,send
89.67626399999999,7,recv
89.867,2,send
89.886264,2,recv
89.911,3,send
89.916264,3,recv
90.062,4,send
90.09626399999999,4,recv
90.857,9,send
90.87626399999999,9,recv
91.375,13,send
91.386264,13,recv
91.996,15,send
92.01626399999999,15,recv
92.58602,14,send
92.616264,14,recv
93.00602,12,send
93.03626399999999,12,recv
93.19,8,send
93.216264,8,recv
93.406,16,send
93.42626399999999,16,recv
93.623,6,send
93.636264,6,recv
