time_s,node,event
4.765778617,client-2,assoc
15.892200172,client-1,assoc
15.897048362,client-8,assoc
27.179865102,client-2,send
27.207103888000002,client-2,recv
29.302415627,client-9,assoc
29.307983387,client-5,assoc
32.037644055,client-1,send
32.067436382,client-1,recv
33.082805482000005,client-4,assoc
33.084927732999994,client-3,assoc
33.085580061,client-7,assoc
33.088329146999996,client-15,assoc
33.117613755,client-2,send
33.147470034,client-2,recv
36.627518324,client-1,send
36.65750323,client-1,recv
37.197658112,client-2,send
37.227476225,client-2,recv
39.207726204,client-8,send
39.237423772,client-8,recv
41.84760357,client-1,send
41.877624565,client-1,recv
42.597490666,client-2,send
42.627508311999996,client-2,recv
44.607717982000004,client-8,send
44.637655958,client-8,recv
46.407666419,client-1,send
46.437769163,client-1,recv
47.037537567,client-5,send
47.067442744,client-5,recv
48.057855061000005,client-2,send
48.087917279,client-2,recv
48.6277738,client-9,send
48.658205156,client-9,recv
48.712948571,client-6,assoc
50.307647543,client-3,send
50.337766781,client-3,recv
50.577721398,client-8,send
50.607783874,client-8,recv
51.0578954,client-5,send
51.087714674000004,client-5,recv
51.56762653,client-7,send
51.627932292,client-7,recv
52.317718786,client-15,send
52.377754032999995,client-15,recv
52.378006244,client-2,send
52.407930661,client-2,recv
52.437877826999994,client-1,send
52.467772774,client-1,recv
53.367695508,client-9,send
53.397799095,client-9,recv
54.867632231,client-8,send
54.897625396,client-8,recv
55.797608089,client-3,send
55.827805646,client-3,recv
56.36782951,client-5,send
56.397924165999996,client-5,recv
56.547686035,client-4,send
56.577933513000005,client-4,recv
56.968120262,client-1,send
56.998018808,client-1,recv
57.118101038,client-2,send
57.148083151,client-2,recv
57.537530876,client-15,send
57.567507260999996,client-15,recv
57.597914302,client-7,send
57.634903855999994,client-7,recv
57.747913631,client-9,send
57.777862588999994,client-9,recv
59.2179081,client-8,send
59.247840105,client-8,recv
60.117643594,client-3,send
60.147346417,client-3,recv
60.777737875,client-4,send
60.807820579,client-4,recv
61.16802394,client-2,send
61.197971756,client-2,recv
61.288158748,client-5,send
61.318276536,client-5,recv
61.58784644,client-15,send
61.617759159,client-15,recv
61.76768848,client-9,send
61.797854541,client-9,recv
62.127936025000004,client-7,send
62.188087255999996,client-7,recv
62.458074376999996,client-1,send
62.54835804,client-1,recv
63.777729681,client-8,send
63.808022449,client-8,recv
64.917904948,client-3,send
64.947916065,client-3,recv
65.188002271,client-2,send
65.218110015,client-2,recv
66.088590793,client-5,send
66.118235732,client-5,recv
66.597541194,client-4,send
66.627758523,client-4,recv
