time_s,node,event
3.731,3,assoc
7.241,4,assoc
14.771,10,assoc
14.771,2,assoc
14.771,5,assoc
27.202,3,send
27.216264,3,recv
27.302,4,send
27.456264,4,recv
28.391,11,assoc
32.715,3,send
32.736264,3,recv
33.262,4,send
33.276264000000005,4,recv
37.79,4,send
37.806264000000006,4,recv
37.898,3,send
37.926264,3,recv
41.711,12,assoc
41.711,14,assoc
41.711,15,assoc
41.711,9,assoc
42.509,3,send
42.516264,3,recv
42.837,4,send
42.846264000000005,4,recv
46.615,3,send
46.656264,3,recv
47.921,6,assoc
48.623,4,send
48.636264000000004,4,recv
48.997,5,send
49.026264000000005,5,recv
49.395,2,send
49.416264000000005,2,recv
50.113,11,send
50.136264000000004,11,recv
50.61602,10,send
50.646264,10,recv
50.822,12,send
50.856264,12,recv
50.916019999999996,3,send
50.946264,3,recv
53.923,4,send
53.946264,4,recv
54.125775999999995,2,send
54.154624000000005,5,send
54.186264,5,recv
54.816264000000004,2,recv
54.911,7,assoc
54.924,10,send
54.936264,10,recv
55.535019999999996,11,send
55.566264000000004,11,recv
56.252,12,send
56.263,3,send
56.376264000000006,12,recv
56.406264,3,recv
57.134,15,send
57.156264,15,recv
58.35,4,send
58.356264,4,recv
58.616,9,send
58.626264000000006,9,recv
59.28601999999999,5,send
59.316264000000004,5,recv
59.721,10,send
59.736264000000006,10,recv
60.08,2,send
60.096264000000005,2,recv
60.713,11,send
60.911,12,send
60.936264,12,recv
61.026264000000005,11,recv
61.163,3,send
61.176264,3,recv
62.211,15,send
62.226264,15,recv
62.64602,14,send
62.676264,14,recv
62.7,4,send
62.706264000000004,4,recv
63.69602,9,send
63.726264,9,recv
64.832,5,send
64.866264,5,recv
64.933,10,send
64.956264,10,recv
65.369,11,send
65.376264,11,recv
65.519,2,send
65.526264,2,recv
65.725,3,send
65.73626399999999,3,recv
65.93,12,send
65.946264,12,recv
66.72602,14,send
66.756264,14,recv
67.431,4,send
67.446264,4,recv
67.799,15,send
67.806264,15,recv
68.216,6,send
68.226264,6,recv
69.12602000000001,9,send
69.156264,9,recv
69.341,8,assoc
69.541,11,send
69.546264,11,recv
69.762,2,send
69.78626399999999,2,recv
70.343,5,send
70.356264,5,recv
70.394,3,send
70.416264,3,recv
70.80602,10,send
70.836264,10,recv
70.92602000000001,7,send
70.95626399999999,7,recv
70.997,12,send
71.01626399999999,12,recv
72.149,14,send
72.156264,14,recv
72.232,4,send
72.246264,4,recv
72.66602,6,send
72.696264,6,recv
73.232,15,send
73.26626399999999,15,recv
73.832,9,send
73.866264,9,recv
74.968,2,send
74.976264,2,recv
75.074,11,send
75.09626399999999,11,recv
75.141,12,send
75.156264,12,recv
75.96602,5,send
75.996264,5,recv
76.081,3,send
76.086264,3,recv
76.35602,10,send
76.386264,10,recv
76.705,14,send
76.716264,14,recv
76.724,6,send
76.746264,6,recv
76.759,7,send
76.776264,7,recv
76.958,4,send
76.98626399999999,4,recv
77.488,15,send
77.496264,15,recv
78.826,9,send
78.84626399999999,9,recv
79.33,11,send
79.356264,11,recv
79.95,2,send
79.95626399999999,2,recv
80.513,12,send
80.526264,12,recv
81.027,5,send
81.03626399999999,5,recv
81.161,10,send
81.186264,10,recv
81.296,14,send
81.306264,14,recv
81.497,3,send
81.516,4,send
81.51626399999999,3,recv
81.546264,4,recv
81.823,6,send
81.84626399999999,6,recv
82.358,7,send
82.386264,7,recv
82.978,15,send
82.98626399999999,15,recv
83.076,9,send
83.081,16,assoc
83.106264,9,recv
84.11,2,send
84.12626399999999,2,recv
84.139,11,send
84.156264,11,recv
84.778,8,send
84.78626399999999,8,recv
