time_s,node,event
3.731,2,assoc
6.881,3,assoc
6.881,4,assoc
6.881,5,assoc
14.411,10,assoc
14.411,11,assoc
14.411,12,assoc
27.101,2,send
27.126264,2,recv
29.302,4,send
29.316264,4,recv
29.378,3,send
29.406264,3,recv
29.792,12,send
29.916263999999998,12,recv
31.252,2,send
31.266264,2,recv
31.402,5,send
31.416263999999998,5,recv
34.122,4,send
34.146264,4,recv
35.141,3,send
35.146,11,send
35.436264,3,recv
35.556264000000006,11,recv
35.587,2,send
35.589,12,send
35.676264,12,recv
35.706264000000004,2,recv
35.73502,5,send
35.766264,5,recv
37.5,10,send
37.506264,10,recv
39.282,3,send
39.306264000000006,3,recv
39.72602,4,send
39.756264,4,recv
40.715019999999996,11,send
40.746264000000004,11,recv
40.87,5,send
40.896264,5,recv
41.084,2,send
41.106264,2,recv
41.296,12,send
41.316264000000004,12,recv
42.462,10,send
42.486264000000006,10,recv
43.768,4,send
43.776264000000005,4,recv
43.977,3,send
43.986264000000006,3,recv
45.055,5,send
45.066264000000004,5,recv
45.536,11,send
45.546264,11,recv
46.768,2,send
46.776264000000005,2,recv
46.921,10,send
46.926264,10,recv
47.144,12,send
47.166264000000005,12,recv
48.53,4,send
48.546264,4,recv
48.824,3,send
48.846264000000005,3,recv
49.329,5,send
49.356264,5,recv
50.156,11,send
50.166264000000005,11,recv
51.525,10,send
51.546264,10,recv
51.677,2,send
51.696264,2,recv
52.57,12,send
52.575,4,send
52.626264000000006,4,recv
52.716264,12,recv
53.43602,3,send
53.43602,5,send
53.526264000000005,5,recv
53.556264000000006,5,recv
55.292,11,send
55.326264,11,recv
56.728,10,send
56.736264000000006,10,recv
57.276019999999995,2,send
57.306264000000006,2,recv
57.452,4,send
57.486264000000006,4,recv
57.943,12,send
57.966264,12,recv
58.128,3,send
58.146264,3,recv
58.905,5,send
58.926264,5,recv
59.744,11,send
59.766264,11,recv
62.138,10,send
62.166264000000005,10,recv
62.817,3,send
62.826264,3,recv
63.023,2,send
63.036264,2,recv
63.309,4,send
63.336264,4,recv
63.766,12,send
63.786264,12,recv
64.111,5,send
64.116264,5,recv
65.728,11,send
65.73626399999999,11,recv
66.641,7,assoc
67.198,3,send
67.20626399999999,3,recv
67.671,10,send
67.686264,10,recv
67.977,2,send
67.98626399999999,2,recv
68.698,5,send
68.70626399999999,5,recv
68.857,4,send
68.886264,4,recv
69.278,12,send
69.306264,12,recv
70.079,11,send
70.086264,11,recv
71.665,3,send
71.67626399999999,3,recv
72.115,2,send
72.12626399999999,2,recv
72.679,10,send
72.696264,10,recv
73.351,5,send
73.356264,5,recv
73.84,4,send
73.866264,4,recv
75.242,12,send
75.276264,12,recv
75.744,11,send
75.756264,11,recv
76.741,2,send
76.746264,2,recv
76.96,3,send
76.98626399999999,3,recv
77.88502,10,send
77.916264,10,recv
78.711,4,send
78.726264,4,recv
78.972,5,send
78.996264,5,recv
80.351,6,assoc
80.351,9,assoc
81.012,12,send
81.03626399999999,12,recv
81.47,2,send
81.48626399999999,2,recv
81.56,3,send
81.576264,3,recv
81.598,11,send
81.606264,11,recv
83.76502,10,send
83.796264,10,recv
84.54602,4,send
84.576264,4,recv
84.719,5,send
84.726264,5,recv
85.262,12,send
85.296264,12,recv
85.932,11,send
85.95626399999999,11,recv
86.153,2,send
86.166264,2,recv
87.08,3,send
87.09626399999999,3,recv
88.357,10,send
88.386264,10,recv
88.971,5,send
88.98626399999999,5,recv
89.411,4,send
89.436264,4,recv
89.848,12,send
89.856264,12,recv
91.378,3,send
91.386264,3,recv
91.514,11,send
91.53626399999999,11,recv
91.938,2,send
92.01626399999999,2,recv
92.501,13,assoc
94.304,10,send
94.326264,10,recv
94.334,12,send
94.356264,12,recv
94.368,5,send
94.386264,5,recv
94.946,4,send
94.95626399999999,4,recv
95.902,3,send
95.916264,3,recv
96.209,11,send
96.216264,11,recv
96.819,6,send
96.821,2,send
96.906264,2,recv
96.966264,6,recv
97.691,9,send
97.716264,9,recv
98.901,10,send
98.916264,10,recv
99.206,12,send
99.216264,12,recv
99.341,16,assoc
99.979,4,send
99.996264,4,recv
100.128,5,send
100.326264,5,recv
100.792,3,send
100.806264,3,recv
101.37732000000001,6,send
101.406264,6,recv
101.574,11,send
101.586264,11,recv
102.36602,2,send
102.396264,2,recv
102.407,7,send
102.42626399999999,7,recv
103.41602,9,send
