source_node,packet_id,request_ms,e2e_delay_ms
11,1,60206.0,58.568
6,1,60493.0,29.568
12,1,60913.0,141.568
3,1,61200.0,15.568
4,1,61281.0,31.568
2,1,61637.0,32.568
7,1,61728.0,60.568
13,1,61770.0,30.568
5,1,62460.0,22.568
8,1,62654.0,60.568
15,1,62855.0,67.568
9,1,63410.0,45.568
10,1,64027.0,44.568
14,1,64154.0,50.568
16,1,64579.0,59.568
12,2,65214.0,55.568
6,2,66106.0,35.568
11,2,66107.0,59.568
13,2,66162.0,69.568
3,2,66221.0,76.568
7,2,66357.0,78.568
5,2,66729.0,39.568
4,2,66756.0,35.568
15,2,66903.0,87.568
2,2,67541.0,72.568
8,2,68414.0,64.568
10,2,68417.0,104.568
9,2,69367.0,49.568
14,2,69953.0,81.568
16,2,70073.0,62.568
3,3,70282.0,48.568
7,3,70450.0,75.568
12,3,70756.0,50.568
4,3,71158.0,45.568
11,3,71325.0,12.136
6,3,71673.0,69.568
5,3,71866.0,32.568
13,3,72109.0,55.568
15,3,72668.0,31.568
10,3,72961.0,57.568
8,3,73079.0,55.568
2,3,73127.0,75.568
12,4,74897.0,15.568
9,3,74917.0,73.568
4,4,75286.0,80.568
16,3,75649.0,56.568
14,3,75707.0,55.568
6,4,75984.0,16.568
13,4,76163.0,72.568
7,4,76172.0,92.568
11,4,76183.0,17.136
3,4,76206.0,72.568
5,4,76875.0,76.568
15,4,76980.0,36.568
10,4,77023.0,80.568
8,4,78069.0,34.568
2,4,78253.0,73.568
9,4,79390.0,38.136
12,5,79410.0,61.568
6,5,80152.0,58.136
4,5,80161.0,78.568
11,5,80449.0,51.568
14,4,80810.0,68.568
7,5,81056.0,73.568
16,4,81320.0,51.136
13,5,81778.0,41.568
10,5,81889.0,38.568
3,5,82001.0,72.568
15,5,82349.0,39.568
8,5,82455.0,65.568
5,5,82781.0,74.568
12,6,83598.0,40.568
2,5,83814.0,48.568
9,5,84146.0,42.136
6,6,84595.0,56.568
4,6,85358.0,57.568
7,6,86011.0,42.136
11,6,86175.0,37.568
13,6,86178.0,82.568
10,6,86222.0,55.568
14,5,86764.0,38.568
3,6,87066.0,49.568
5,6,87140.0,60.568
16,5,87277.0,36.568
8,6,87825.0,71.568
15,6,88185.0,49.568
12,7,88926.0,52.568
2,6,88994.0,50.568
6,7,89332.0,48.568
9,6,89338.0,47.136
7,7,90058.0,46.568
4,7,90140.0,63.568
13,7,90580.0,71.568
11,7,90904.0,33.568
3,7,91545.0,16.568
5,7,91574.0,53.568
10,7,92183.0,52.568
14,6,92468.0,60.568
16,6,92565.0,54.568
15,7,92777.0,52.568
12,8,93190.0,48.568
8,7,93553.0,25.568
9,7,93943.0,60.568
2,7,94552.0,35.568
6,8,94571.0,102.568
13,8,94686.0,71.568
11,8,95352.0,52.568
4,8,95625.0,87.568
7,8,95743.0,78.568
3,8,96795.0,56.568
5,8,96891.0,22.568
16,7,96923.0,27.136
10,8,97272.0,68.568
15,8,97716.0,51.568
14,7,98398.0,46.568
9,8,98828.0,62.568
12,9,98836.0,18.568
8,8,99331.0,39.568
13,9,99523.0,79.568
4,9,99625.0,34.568
2,8,99735.0,62.568
6,9,100454.0,46.568
7,9,101234.0,43.568
11,9,101333.0,15.568
3,9,101437.0,59.568
16,8,101702.0,48.568
10,9,101774.0,27.568
5,9,102003.0,41.568
12,10,102905.0,49.6
9,9,103250.0,76.136
15,9,103258.0,63.568
14,8,104268.0,46.568
8,9,104804.0,75.568
13,10,104967.0,29.6
4,10,105241.0,85.6
11,10,105589.0,59.6
2,9,105731.0,57.568
6,10,106179.0,40.6
10,10,106484.0,58.6
7,10,106884.0,53.6
12,11,107246.0,59.6
3,10,107281.0,29.6
16,9,107359.0,15.136
5,10,107718.0,51.6
14,9,108417.0,27.568
15,10,108472.0,24.6
9,10,109151.0,79.6
11,11,109593.0,31.6
4,11,109684.0,41.6
2,10,110264.0,64.6
13,11,110569.0,39.6
8,10,110581.0,73.6
6,11,110713.0,66.6
12,12,111461.0,71.6
3,11,111976.0,15.6
7,11,112088.0,55.6
10,11,112260.0,80.6
16,10,112320.0,81.6
15,11,112690.0,69.6
5,11,112997.0,34.6
9,11,113199.0,87.6
14,10,114305.0,48.6
2,11,114538.0,70.6
8,11,114764.0,11.6
4,12,115059.0,48.6
6,12,115138.0,54.6
11,12,115378.0,49.6
13,12,116568.0,32.6
12,13,116858.0,52.6
10,12,117155.0,56.6
3,12,117366.0,43.6
5,12,117635.0,43.6
16,11,117717.0,29.6
7,12,117793.0,25.6
9,12,118214.0,74.6
15,12,118288.0,55.6
14,11,118809.0,64.6
8,12,119330.0,48.6
4,13,119486.0,70.6
2,12,120051.0,60.6
6,13,120174.0,30.6
11,13,120797.0,79.6
10,13,122189.0,59.2
12,14,122228.0,38.6
3,13,122271.0,59.6
13,13,122365.0,49.6
5,13,122814.0,66.6
16,12,123221.0,31.6
14,12,123559.0,78.6
9,13,123590.0,26.6
7,13,123678.0,26.6
15,13,123912.0,79.6
2,13,124449.0,33.6
8,13,124547.0,64.6
6,14,124964.0,66.6
4,14,125301.0,57.6
12,15,126270.0,34.6
11,14,126364.0,38.6
3,14,126657.0,76.6
5,14,127684.0,40.6
10,14,127982.0,63.6
16,13,128060.0,30.6
13,14,128207.0,29.6
14,13,128415.0,36.6
2,14,128553.0,42.6
9,14,128845.0,53.6
15,14,129148.0,53.6
7,14,129307.0,64.6
4,15,129942.0,58.6
8,14,130231.0,76.6
6,15,130547.0,48.8
11,15,130554.0,37.2
3,15,131078.0,41.6
12,16,131839.0,63.6
2,15,133044.0,31.6
13,15,133086.0,48.6
5,15,133189.0,41.6
16,14,133527.0,50.6
14,14,133737.0,52.6
10,15,133953.0,54.6
7,15,134024.0,68.6
9,15,134314.0,54.6
11,16,134980.0,31.6
4,16,135082.0,30.6
15,15,135083.0,61.6
3,16,135450.0,62.6
12,17,135852.0,32.6
8,15,136097.0,55.6
6,16,136469.0,80.6
2,16,137261.0,71.6
16,15,137652.0,73.6
10,16,138056.0,80.6
14,15,138568.0,69.6
7,16,138844.0,26.6
13,16,138953.0,32.2
9,16,139016.0,13.6
5,16,139160.0,49.6
11,17,139611.0,68.6
12,18,140556.0,65.6
15,16,140571.0,64.6
3,17,140742.0,102.6
4,17,140766.0,58.6
8,16,141015.0,53.6
2,17,141542.0,57.6
16,16,142355.0,73.6
6,17,142431.0,69.6
10,17,142969.0,28.6
13,17,143450.0,40.6
14,16,143780.0,40.6
7,17,143814.0,66.6
9,17,144854.0,49.6
5,17,144916.0,33.2
15,17,144982.0,80.6
3,18,145275.0,18.6
11,18,145405.0,45.6
2,18,145948.0,68.6
4,18,146301.0,49.6
12,19,146356.0,61.6
8,17,146923.0,47.6
6,18,146994.0,60.6
16,17,147219.0,39.6
13,18,148285.0,52.6
10,18,148294.0,36.6
14,17,148931.0,36.6
15,18,149522.0,30.6
7,18,149724.0,43.6
5,18,150127.0,57.6
11,19,150156.0,21.6
9,18,150261.0,70.6
3,19,150381.0,99.6
12,20,150442.0,12.6
4,19,150958.0,63.6
2,19,151172.0,51.6
16,18,151262.0,135.6
6,19,151309.0,17.6
8,18,151798.0,52.6
10,19,153000.0,61.6
13,19,153351.0,81.6
7,19,153762.0,74.6
14,18,154608.0,24.6
15,19,154676.0,67.6
11,20,154705.0,83.6
12,21,155023.0,50.6
5,19,155040.0,63.6
16,19,155314.0,51.6
9,19,155502.0,18.6
2,20,155562.0,32.6
3,20,155673.0,83.6
8,19,156332.0,30.6
6,20,156397.0,28.6
4,20,156436.0,28.6
13,20,158581.0,68.6
10,20,158692.0,81.6
7,20,158720.0,69.6
14,19,159718.0,50.6
15,20,159729.0,56.6
3,21,159990.0,48.6
5,20,160048.0,64.6
11,21,160193.0,36.6
12,22,160920.0,88.6
16,20,161049.0,49.6
2,21,161135.0,49.6
9,20,161266.0,31.6
4,21,161424.0,58.6
8,20,161619.0,17.6
6,21,161650.0,45.6
10,21,163253.0,48.6
7,21,163918.0,35.6
15,21,164065.0,50.6
13,21,164104.0,57.6
