time_s,node,event
169.086264,9,recv
169.829,8,send
169.836264,8,recv
170.64502,3,send
170.676264,3,recv
170.91602,6,send
170.94626399999999,6,recv
171.151,15,send
171.156264,15,recv
171.295,13,send
171.306264,13,recv
171.79,7,send
171.816264,7,recv
171.93,2,send
171.936264,2,recv
171.999,4,send
172.026264,4,recv
172.199,10,send
172.206264,10,recv
172.756,14,send
172.8,12,send
172.806264,12,recv
172.866264,14,recv
173.34601999999998,5,send
173.376264,5,recv
173.46501999999998,16,send
173.496264,16,recv
174.36602,11,send
174.396264,11,recv
174.422,9,send
174.456264,9,recv
174.99602,8,send
175.026264,8,recv
175.031,6,send
175.056264,6,recv
176.274,15,send
176.286264,15,recv
176.508,3,send
176.526264,3,recv
176.76602,13,send
176.779,2,send
176.85626399999998,2,recv
176.88626399999998,13,recv
177.114,7,send
177.126264,7,recv
177.508,5,send
177.516264,5,recv
177.719,10,send
177.726264,10,recv
177.925,12,send
177.936264,12,recv
177.984,4,send
177.996264,4,recv
178.14602,16,send
178.176264,16,recv
178.221,14,send
178.236264,14,recv
178.524,11,send
178.536264,11,recv
179.147,6,send
179.16626399999998,6,recv
180.217,9,send
180.246264,9,recv
180.309,8,send
180.336264,8,recv
180.691,3,send
180.69626399999999,3,recv
181.08502,2,send
181.116264,2,recv
181.559,15,send
181.566264,15,recv
181.958,13,send
181.986264,13,recv
182.039,5,send
182.046264,5,recv
182.781,7,send
182.796264,7,recv
183.368,16,send
183.396264,16,recv
183.413,4,send
183.426264,4,recv
183.534,10,send
183.546264,10,recv
183.689,11,send
183.69626399999999,11,recv
183.899,12,send
183.906264,12,recv
184.069,14,send
184.086264,14,recv
184.529,9,send
184.536264,9,recv
184.793,6,send
184.806264,6,recv
185.241,8,send
185.256264,8,recv
185.702,3,send
185.736264,3,recv
186.446,15,send
186.456264,15,recv
186.71,2,send
186.726264,2,recv
186.799,13,send
186.816264,13,recv
186.866,7,send
186.876264,7,recv
187.951,10,send
187.956264,10,recv
187.979,5,send
187.986264,5,recv
188.004,12,send
188.016264,12,recv
188.121,14,send
188.13626399999998,14,recv
188.412,11,send
188.436264,11,recv
188.79602,4,send
188.826264,4,recv
189.052,9,send
189.066264,9,recv
189.264,6,send
189.267,16,send
189.306264,6,recv
189.396264,16,recv
190.245,8,send
190.266264,8,recv
190.858,3,send
190.866264,3,recv
191.125,15,send
191.13,2,send
191.226264,15,recv
191.256264,2,recv
191.665,7,send
191.676264,7,recv
192.169,14,send
192.186264,14,recv
192.21602,13,send
192.246264,13,recv
192.865,5,send
192.876264,5,recv
193.224,12,send
193.236264,12,recv
193.35,11,send
193.356,6,send
193.35626399999998,11,recv
193.38626399999998,6,recv
193.468,10,send
193.476264,10,recv
194.31601999999998,9,send
194.346264,9,recv
194.471,16,send
194.496264,16,recv
194.70602,4,send
194.736264,4,recv
194.95,8,send
194.976264,8,recv
195.745,7,send
195.756264,7,recv
196.481,15,send
196.506264,15,recv
196.73,3,send
196.746264,3,recv
196.99,2,send
197.016264,2,recv
197.231,13,send
197.252,14,send
197.256264,13,recv
197.286264,14,recv
197.411,12,send
197.436264,12,recv
197.641,11,send
197.646264,11,recv
197.788,6,send
197.796264,6,recv
198.021,5,send
198.036264,5,recv
198.611,10,send
198.63626399999998,10,recv
199.082,9,send
199.109,16,send
199.146264,16,recv
199.176264,9,recv
199.559,8,send
199.566264,8,recv
199.98502,4,send
200.016264,4,recv
201.03601999999998,7,send
201.066264,7,recv
201.092,2,send
201.126264,2,recv
201.144,3,send
201.156264,3,recv
201.566,14,send
201.576264,14,recv
202.193,13,send
202.206264,13,recv
202.214,6,send
202.294624,5,send
202.296264,6,recv
202.326264,5,recv
202.409,15,send
202.41626399999998,15,recv
202.936,12,send
202.956264,12,recv
203.021,11,send
203.046264,11,recv
203.131,9,send
203.13626399999998,9,recv
204.067,4,send
204.09562400000002,10,send
204.096264,4,recv
204.126264,10,recv
204.458,16,send
204.486264,16,recv
204.60502,8,send
204.63626399999998,8,recv
205.072,7,send
205.086264,7,recv
205.815,2,send
205.836264,2,recv
206.4,13,send
206.406264,13,recv
206.562,15,send
206.586264,15,recv
206.62,3,send
206.646264,3,recv
207.293,9,send
207.306264,9,recv
207.412,6,send
207.426264,6,recv
207.441,14,send
207.456264,14,recv
207.46,12,send
207.486264,12,recv
207.803,11,send
207.816264,11,recv
208.198,5,send
208.206264,5,recv
208.229,10,send
208.236264,10,recv
209.289,16,send
209.316264,16,recv
209.507,4,send
209.526264,4,recv
210.205,2,send
210.216264,2,recv
210.23,8,send
210.246264,8,recv
210.36502,7,send
