source_node,packet_id,request_ms,e2e_delay_ms
client10,1,60568.122,171.018
client3,1,61041.106,146.477
client12,1,61223.277,146.132
client9,1,61598.228,151.045
client7,1,62528.293,149.72
client15,1,63064.165,200.092
client14,1,64686.604,
client1,1,64852.266,
client2,1,65176.318,325.38
client6,1,66545.196,144.997
client13,1,66930.253,146.036
client11,1,67329.031,148.499
client5,1,67416.813,146.603
client4,1,70178.701,148.409
client10,2,70236.919,161.207
client3,2,70428.115,146.117
client12,2,70735.163,146.555
client9,2,70760.811,193.217
client7,2,73353.287,146.286
client15,2,73865.352,148.955
client2,2,74560.65,194.577
client14,2,74967.877,240.295
client1,2,75802.693,144.696
client13,2,76395.326,146.082
client6,2,77051.489,145.25
client11,2,77482.733,145.61
client5,2,78256.241,234.716
client3,3,79726.865,147.955
client4,2,80299.924,147.406
client10,3,80796.741,145.84
client12,3,80839.369,175.169
client9,3,81068.797,148.223
client7,3,82585.608,147.536
client2,3,83814.05,191.852
client15,3,84298.653,145.826
client14,3,85568.168,244.021
client13,3,85863.073,147.025
client1,3,86408.032,147.204
client6,3,86748.89,148.83
client11,3,87518.176,148.383
client5,3,88695.529,147.233
client3,4,89389.052,145.732
client12,4,90201.635,145.815
client4,3,90489.498,149.156
client9,4,91080.124,148.819
client10,4,91505.136,148.179
client7,4,93241.747,145.446
client2,4,94350.419,193.121
client15,4,94774.053,149.338
client1,4,95611.436,147.525
client14,4,95796.205,239.922
client13,4,96122.294,148.048
client6,4,96389.082,145.997
client11,4,97241.515,146.229
client5,4,99036.902,152.127
client12,5,99733.906,152.766
client3,5,100007.598,146.456
client4,4,100694.744,146.393
client9,5,101265.799,148.945
client10,5,101799.952,145.586
client7,5,103293.002,148.031
client2,5,104033.931,194.919
client15,5,105136.714,152.867
client1,5,105566.61,165.873
client13,5,105716.469,145.811
client6,5,105835.506,149.425
client11,5,106491.513,146.226
client14,5,106678.874,244.828
client5,5,108622.445,147.125
client3,6,109060.574,146.589
client12,6,109840.182,146.525
client4,5,110045.134,146.552
client9,6,111482.498,147.602
client10,6,111956.101,146.956
client7,6,112472.52,145.542
client2,6,113224.491,190.924
client6,6,115136.012,147.128
client13,6,115389.291,148.987
client15,6,115870.255,147.389
client1,6,116287.28,151.515
client14,6,117039.214,260.231
client11,6,117368.285,152.777
client3,7,118233.141,168.358
client5,6,118826.853,146.437
client12,7,120367.337,159.019
client4,6,120788.976,188.741
client9,7,122209.218,145.229
client7,7,122541.649,166.463
client10,7,122565.55,196.63
client2,7,123273.707,197.902
client15,7,125211.318,147.706
client6,7,125383.546,147.105
client13,7,125668.415,148.813
client1,7,126526.466,213.64
client14,7,127099.329,248.625
client3,8,127516.544,145.601
client11,7,127967.956,146.679
client5,7,128611.696,146.724
client12,8,129471.498,145.587
client4,7,130387.676,148.884
client9,8,132157.968,145.447
client2,8,132590.869,194.596
client7,8,132745.874,145.241
client10,8,132891.698,146.569
client15,8,134694.889,147.356
client6,8,135252.875,146.326
client1,8,136357.651,148.327
client13,8,136509.908,144.772
client14,8,137163.36,240.526
client3,9,137462.706,147.236
client11,8,137980.672,146.953
client5,8,138007.155,193.574
client4,8,139978.221,147.317
client12,9,140384.974,148.164
client7,9,141771.003,146.161
client9,9,142740.236,144.795
client10,9,142866.944,145.531
client2,9,143401.1,192.693
client15,9,145019.103,146.367
client6,9,145065.977,172.924
client13,9,146317.133,147.906
client14,9,146662.51,291.421
client1,9,146683.79,150.094
client3,10,147198.188,148.64
client5,9,147689.252,148.386
