source_node,packet_id,request_ms,e2e_delay_ms
12,1,31561.957,
11,1,31616.617,
8,1,31616.634,325.977
3,1,31811.947,346.478
15,1,32007.272,352.488
2,1,32960.377,407.88
6,1,34101.015,410.044
7,1,34726.022,
10,1,35101.002,365.083
9,1,35108.815,349.44
8,2,35804.127,333.228
14,1,36046.315,354.959
15,2,36179.127,380.316
5,1,36186.949,
3,2,36366.627,403.681
12,2,36663.502,
11,2,36718.2,
2,2,37874.44,302.223
6,2,39334.362,343.982
10,2,39389.261,334.101
7,2,40007.299,
9,2,40559.942,312.569
14,2,40772.936,386.081
5,2,40976.049,
8,3,41405.709,333.919
15,3,41843.236,443.436
3,3,41968.236,341.785
2,3,42022.897,347.951
11,3,42280.731,
12,3,42351.048,
10,3,43702.584,325.893
7,3,44640.084,
14,3,45038.502,415.381
9,3,45093.21,434.928
6,3,45163.522,
8,4,45913.502,341.538
5,3,46249.462,
2,4,46702.574,333.793
11,4,46897.887,
12,4,47169.746,
3,4,47417.952,329.365
15,4,47554.137,316.204
10,4,48733.825,349.586
14,4,49436.949,427.536
9,4,49468.199,325.903
7,4,49686.949,
6,4,49976.012,
2,5,51124.459,319.788
11,5,51319.772,
8,5,51546.334,325.466
15,5,51780.709,307.427
5,4,51843.209,
12,5,52624.459,
3,5,53147.897,333.207
10,5,53358.834,
14,5,53960.387,325.333
6,5,54460.387,302.563
9,5,54929.137,309.664
7,5,55421.324,
8,6,55843.199,317.391
15,6,56116.627,395.656
2,6,56882.262,340.958
11,6,56944.752,
5,5,57163.502,
12,6,57429.127,
10,6,57601.012,341.03
14,6,58390.065,341.11
3,6,58640.065,403.539
6,6,59421.315,340.929
9,6,59499.44,317.69
8,7,59976.002,395.798
7,6,60897.887,
11,7,61761.41,
2,7,61796.334,419.643
5,6,61983.844,
15,7,62030.709,551.886
14,7,62515.12,434.734
10,7,63108.87,383.208
12,7,63413.558,
3,7,64108.87,343.695
9,7,64726.058,312.611
6,7,65382.308,317.572
8,8,65772.933,301.031
11,8,66022.913,
2,8,66093.226,364.654
15,8,66491.674,434.884
5,7,66749.476,
14,8,66897.904,388.029
12,8,67968.199,
10,8,68608.824,333.289
3,8,69460.387,302.18
9,8,70460.387,348.861
15,9,70601.012,356.583
8,9,71069.762,326.206
14,9,71186.959,411.332
2,9,71405.712,387.916
11,9,71444.762,
5,8,72171.324,
12,9,72421.324,
10,9,73413.512,347.774
3,9,74960.387,311.914
9,9,75015.085,357.356
15,10,75421.53,404.321
8,10,75632.468,333.811
2,10,75976.218,334.007
11,10,75984.03,
14,10,76132.468,412.133
5,9,76921.324,
12,10,77476.217,
10,10,78351.217,404.253
9,10,79062.155,
15,11,79710.592,341.005
3,10,79890.28,387.861
8,11,80234.02,429.302
11,11,80460.584,
14,11,80569.968,403.641
2,11,80866.843,463.767
5,10,81437.165,
12,11,82015.28,
10,11,83327.79,406.87
3,11,84015.29,349.978
9,11,84905.915,333.751
11,12,85030.915,
14,12,85336.967,316.601
15,12,85366.852,396.227
8,12,86046.54,325.84
12,12,86069.967,
2,12,86437.155,325.583
5,11,86648.092,
10,12,88609.03,302.759
3,12,88843.395,411.104
11,13,89843.395,
9,12,89905.895,309.655
14,13,90319.958,320.385
2,13,90671.53,317.457
5,12,90765.29,
15,13,91132.468,340.894
8,13,91179.343,340.755
12,13,91921.53,
3,13,93585.619,332.943
10,13,94484.066,317.666
9,13,94952.806,325.458
11,14,95241.879,
14,14,95460.629,419.229
2,14,95991.869,378.726
5,13,96077.797,
8,14,96340.224,330.238
12,14,96734.03,
15,14,97101.234,378.611
3,14,97687.155,331.557
10,14,98991.842,393.288
11,15,100155.905,
9,14,100671.55,349.257
2,15,100710.612,419.518
8,15,100757.477,
12,15,100991.852,
14,15,101077.79,497.721
5,14,101726.227,
15,15,102093.415,320.469
3,15,102780.915,302.747
10,15,104562.165,349.078
2,16,104991.833,333.092
11,16,105241.842,
8,16,105351.208,309.907
12,16,106390.28,
9,15,106577.77,340.836
15,16,106601.208,309.654
14,16,106616.833,403.405
3,16,107585.583,302.078
5,15,107710.583,
11,17,109671.52,
2,17,109991.833,317.467
10,16,110109.02,356.53
9,16,110694.968,325.201
8,17,110819.968,372.073
15,17,111507.477,309.636
3,17,111960.592,301.904
12,17,112093.405,
5,16,112398.092,
14,17,112562.155,333.083
11,18,115015.28,
10,17,115296.53,333.082
15,18,115601.208,317.467
8,18,115663.717,387.628
2,18,115984.03,
9,17,116194.958,442.398
12,18,116601.208,
5,17,116984.02,
3,18,117046.52,344.689
14,18,117648.092,317.458
10,18,119359.02,317.576
8,19,120187.145,313.792
2,19,120898.093,341.004
11,19,120952.78,
12,19,121054.343,
15,19,121280.906,403.505
9,18,121319.968,354.44
5,18,121562.165,
3,19,121796.567,340.745
14,19,122851.254,340.859
10,19,123718.441,302.794
8,20,124366.879,317.278
2,20,124905.905,403.572
11,20,125155.941,
5,19,125687.146,
3,20,126538.717,348.799
12,20,126632.467,
15,20,127007.477,359.723
9,19,127226.217,403.68
14,20,127804.333,302.156
10,20,128484.021,311.788
2,21,129007.458,361.304
8,21,129288.718,333.295
5,20,130359.04,
11,21,130632.468,
9,20,131364.39,304.427
15,21,131499.655,356.834
3,21,131554.342,331.286
14,21,132296.53,419.334
12,21,132312.165,
2,22,133437.165,309.88
10,21,134405.925,309.87
8,22,134515.29,372.349
5,21,134788.727,
9,21,135476.218,303.042
15,22,135702.78,387.948
3,22,136116.843,317.196
11,22,136288.718,
12,22,136343.415,
2,23,137593.395,309.655
14,22,137819.967,385.355
5,22,139234.02,
10,22,139827.77,309.655
8,23,139984.02,383.519
3,23,140234.02,450.168
11,23,141163.718,
12,23,141218.405,
15,23,141336.977,448.885
9,22,141398.093,379.912
2,24,142421.53,349.37
14,23,142468.405,309.645
5,23,143569.968,
10,23,145194.967,348.708
15,24,145374.645,340.905
12,24,145866.833,
8,24,145913.718,309.574
11,24,146085.583,
3,24,146226.227,325.283
9,23,146718.395,333.093
14,24,146976.217,340.966
2,25,147234.02,372.196
5,24,148364.0,
15,25,149749.645,340.975
12,25,149866.833,
10,24,149874.645,354.733
8,25,150171.52,450.138
3,25,150694.968,332.97
9,24,151702.78,302.765
2,26,151780.905,434.686
11,25,152046.53,
14,25,152085.592,348.779
5,25,154155.905,
10,25,154226.217,320.331
15,26,155359.03,348.75
12,26,155429.342,
2,27,155952.77,333.092
8,26,156030.905,387.913
14,26,156210.583,317.467
3,26,156273.083,340.859
9,25,157499.645,348.648
11,26,157780.895,
10,26,158359.02,325.28
5,26,158609.02,
12,27,159866.833,
2,28,160210.583,348.717
3,27,160546.53,301.975
14,27,160609.03,419.02
8,27,160773.093,387.627
15,27,160890.29,356.51
9,26,161562.155,325.202
5,27,162616.842,
10,27,163218.405,333.083
11,27,163382.467,
2,29,164507.468,333.082
14,28,164859.02,325.28
3,28,164960.583,332.98
12,28,165015.28,
15,28,165398.083,309.654
9,27,165866.833,333.024
8,28,165929.333,442.325
5,28,168007.458,
11,28,168546.52,
10,28,169030.895,348.931
14,29,169640.27,302.5
3,29,169694.958,395.683
2,30,169835.584,341.15
9,28,170085.595,442.668
8,29,170437.156,380.099
12,29,170796.54,
15,29,170921.53,337.932
5,29,172241.842,
10,29,173804.352,348.769
11,29,173991.852,
9,29,174929.342,325.342
2,31,175452.79,337.319
14,30,175538.728,514.971
8,30,175546.531,536.143
3,30,175632.478,
15,30,175741.834,348.716
12,30,176538.708,
5,30,176976.208,
11,30,178030.896,
10,30,179109.031,325.312
9,30,179741.833,333.163
3,31,179921.521,362.145
14,31,180163.708,372.226
8,31,180468.396,356.458
2,32,180687.156,411.249
15,31,181054.343,387.84
11,31,182077.791,
12,31,182179.353,
5,31,182788.728,
10,31,183765.29,330.32
3,32,183991.853,416.786
2,33,185187.156,320.16
14,32,185226.228,361.833
8,32,185319.978,400.466
9,31,185374.675,411.188
15,32,185484.043,364.39
12,32,186734.021,
11,32,187663.718,
10,32,187788.708,317.538
3,33,188109.021,342.629
5,32,188218.396,
2,34,189460.584,348.757
9,32,189687.146,340.904
14,33,190796.541,348.807
