time_s,node,event
4.7654656189999995,client-2,assoc
15.89217433,client-1,assoc
15.896940709,client-8,assoc
27.17749571,client-2,send
27.207282673,client-2,recv
29.30239566,client-9,assoc
29.307551124,client-5,assoc
30.627298544000002,client-1,send
30.747601888000002,client-1,recv
33.083525824999995,client-4,assoc
33.084233362,client-3,assoc
33.085565071,client-7,assoc
33.088877374000006,client-15,assoc
33.118097618,client-2,send
33.147561615,client-2,recv
33.777457028,client-8,send
33.807600769,client-8,recv
36.087561816000004,client-1,send
36.147593843,client-1,recv
37.197541302,client-2,send
37.227644500000004,client-2,recv
37.919828271,client-8,send
37.947309847999996,client-8,recv
41.007800615,client-1,send
41.067639320000005,client-1,recv
42.598024101,client-2,send
42.628185882,client-2,recv
43.320154733,client-8,send
43.347839678999996,client-8,recv
46.977720682,client-1,send
47.007742413,client-1,recv
47.427831703,client-7,send
47.457933745000005,client-7,recv
48.058224526,client-2,send
48.088325321,client-2,recv
48.713014127,client-6,assoc
48.777592686999995,client-8,send
48.807607748,client-8,recv
49.077713558000006,client-5,send
49.107739058,client-5,recv
49.529378408,client-9,send
49.888013096,client-9,recv
50.307700995,client-3,send
50.337892113,client-3,recv
52.317783426,client-15,send
52.347719151999996,client-15,recv
52.378306885,client-2,send
52.40837505499999,client-2,recv
52.917615974,client-7,send
52.977542095,client-1,send
53.007779163,client-1,recv
53.097500509999996,client-8,send
53.127553897999995,client-8,recv
53.127692062,client-5,send
53.247649859,client-5,recv
54.297626793000006,client-9,send
54.327686626,client-9,recv
54.537453822,client-3,send
54.567572157,client-3,recv
54.898171085,client-7,recv
56.547788954000005,client-4,send
56.577981043,client-4,recv
57.118345236,client-2,send
57.148266462,client-2,recv
57.447845791,client-8,send
57.477918847,client-8,recv
57.507964615,client-1,send
57.537997902,client-1,recv
57.538148338,client-15,send
57.567866605000006,client-15,recv
58.017739425,client-7,send
58.138057819000004,client-7,recv
58.437704584,client-5,send
58.46763192,client-5,recv
59.337616135,client-3,send
59.36779559,client-3,recv
60.297713025,client-9,send
60.327986601,client-9,recv
60.777653298,client-4,send
60.808085446,client-4,recv
61.168267826000005,client-2,send
61.198686898,client-2,recv
61.252508091,client-10,assoc
61.253772521,client-14,assoc
61.25573572,client-13,assoc
61.467697087,client-8,send
61.498012908,client-8,recv
62.757835163,client-5,send
62.787893657,client-5,recv
62.818014658,client-1,send
62.848114645,client-1,recv
63.387934904000005,client-7,send
63.417995253,client-7,recv
63.507931441000004,client-15,send
63.538006705,client-15,recv
63.95811266,client-3,send
63.988076701,client-3,recv
64.347797524,client-9,send
64.37786562299999,client-9,recv
65.60745485599999,client-4,send
65.63800205,client-4,recv
65.848088406,client-2,send
65.877758024,client-2,recv
66.147951502,client-8,send
66.178099233,client-8,recv
67.055232498,client-1,send
67.078187791,client-1,recv
67.587844544,client-5,send
67.61806041400001,client-5,recv
67.887797414,client-7,send
67.91816328399999,client-7,recv
68.187883783,client-15,send
68.218002841,client-15,recv
69.47816982399999,client-3,send
69.508414076,client-3,recv
69.657884798,client-9,send
69.778065691,client-9,recv
70.198237274,client-8,send
70.22829022900001,client-8,recv
70.377633378,client-2,send
70.40776901000001,client-2,recv
70.440188956,client-4,send
70.468081488,client-4,recv
72.237909695,client-15,send
72.273300757,client-15,recv
72.507554253,client-5,send
72.538040363,client-5,recv
72.898197615,client-1,send
72.957843769,client-7,send
73.018370182,client-1,recv
73.138189494,client-7,recv
73.888039549,client-9,send
73.918196479,client-9,recv
74.15838007699999,client-3,send
74.188344236,client-3,recv
74.337806573,client-6,send
74.367684019,client-6,recv
75.297572704,client-2,send
75.32796032499999,client-2,recv
75.508375424,client-8,send
75.538469021,client-8,recv
76.34803010899999,client-4,send
76.37823922,client-4,recv
