time_s,node,event
7.901,4,assoc
15.881,11,assoc
15.881,13,assoc
15.881,3,assoc
15.881,8,assoc
20.836,4,send
20.856264,4,recv
25.43,4,send
25.446264,4,recv
28.631,15,assoc
28.631,2,assoc
28.631,6,assoc
30.849,4,send
30.876264,4,recv
34.002,11,send
34.026264000000005,11,recv
35.621,16,assoc
35.621,5,assoc
35.912,3,send
35.946264,3,recv
36.03601999999999,4,send
36.066264000000004,4,recv
37.017,8,send
37.026264000000005,8,recv
38.831,14,assoc
38.831,7,assoc
39.202,13,send
39.216264,13,recv
39.588,11,send
39.606264,11,recv
40.105,3,send
40.116264,3,recv
40.402,15,send
40.416264000000005,15,recv
41.188,4,send
41.196264,4,recv
41.349,8,send
41.376264000000006,8,recv
43.832,11,send
43.866264,11,recv
44.982,13,send
45.006264,13,recv
45.107,3,send
45.246264000000004,3,recv
45.456019999999995,15,send
45.486264000000006,15,recv
45.606019999999994,8,send
45.636264000000004,8,recv
46.247,4,send
46.266264,4,recv
47.191,6,send
47.196264,6,recv
47.306,2,send
47.316264000000004,2,recv
47.969,14,send
48.186264,14,recv
48.611,12,assoc
49.05602,13,send
49.086264,13,recv
49.27,16,send
49.296264,16,recv
49.322,11,send
49.356264,11,recv
49.681,8,send
49.686264,8,recv
49.703,5,send
49.716264,5,recv
50.522,3,send
50.556264000000006,3,recv
51.129,15,send
51.156264,15,recv
51.67,6,send
51.696264,6,recv
51.763,4,send
51.786264,4,recv
52.176019999999994,2,send
52.206264000000004,2,recv
52.542,14,send
52.566264000000004,14,recv
53.362,16,send
53.376264000000006,16,recv
53.652,11,send
53.676264,11,recv
53.903,13,send
53.916264000000005,13,recv
54.39602,8,send
54.426264,8,recv
54.481,5,send
54.486264000000006,5,recv
55.944,7,send
55.956264000000004,7,recv
56.354,3,send
56.376264000000006,3,recv
56.641,15,send
56.646264,15,recv
57.129,14,send
57.156264,14,recv
57.207,6,send
57.216264,6,recv
57.5,4,send
57.516264,4,recv
58.11602,2,send
58.146264,2,recv
58.586,13,send
58.596264000000005,13,recv
59.13502,5,send
59.166264000000005,5,recv
59.19602,11,send
59.214,16,send
59.256264,11,recv
59.346264000000005,16,recv
60.169,8,send
60.186264,8,recv
61.209,7,send
61.227,6,send
61.296264,7,recv
61.305,15,send
61.326264,15,recv
61.356264,6,recv
61.746019999999994,14,send
61.776264000000005,14,recv
61.83602,4,send
61.866264,4,recv
61.974,3,send
61.986264000000006,3,recv
63.30602,2,send
63.336264,2,recv
63.429,11,send
63.456264000000004,11,recv
63.801,13,send
63.816264000000004,13,recv
64.003,16,send
64.026264,16,recv
64.489,5,send
64.506264,5,recv
64.966,8,send
65.07626400000001,8,recv
65.544,7,send
65.556264,7,recv
66.293,15,send
66.306264,15,recv
66.53,6,send
66.546264,6,recv
66.978,14,send
66.996264,14,recv
67.216,3,send
67.23626399999999,3,recv
67.382,4,send
67.416264,4,recv
67.44602,12,send
67.47462399999999,2,send
67.476264,12,recv
67.506264,2,recv
68.361,11,send
68.37626399999999,11,recv
68.962,13,send
68.976264,13,recv
69.529,16,send
69.546264,16,recv
70.369,8,send
70.379,5,send
70.446264,5,recv
70.476264,8,recv
70.622,15,send
70.656264,15,recv
71.477,7,send
71.496264,7,recv
71.558,2,send
71.586264,2,recv
71.701,12,send
71.70626399999999,12,recv
72.0,14,send
72.006264,14,recv
72.09602000000001,6,send
72.12626399999999,6,recv
72.292,3,send
72.306264,3,recv
72.802,4,send
72.81626399999999,4,recv
73.3,11,send
73.326264,11,recv
73.642,16,send
73.656264,16,recv
74.759,13,send
74.76626399999999,13,recv
75.49,8,send
75.516,15,send
75.51626399999999,8,recv
75.546264,15,recv
75.791,2,send
75.81626399999999,2,recv
76.344,5,send
76.356264,5,recv
76.388,12,send
76.405,6,send
76.506264,12,recv
76.53626399999999,6,recv
76.932,4,send
76.95626399999999,4,recv
77.17,7,send
77.196264,7,recv
77.34,14,send
77.34626399999999,14,recv
78.047,3,send
78.06626399999999,3,recv
78.523,16,send
78.546264,16,recv
78.983,13,send
78.996264,13,recv
79.248,11,send
79.26626399999999,11,recv
80.175,15,send
80.196264,15,recv
81.254,8,send
81.276264,8,recv
81.282,5,send
81.306264,5,recv
81.63,2,send
81.636264,2,recv
81.677,12,send
81.696264,12,recv
81.705,14,send
81.726264,14,recv
81.901,6,send
81.906264,6,recv
82.456,7,send
82.476264,7,recv
82.693,4,send
82.716264,3,send
82.716264,4,recv
82.746264,3,recv
83.114,13,send
83.132,16,send
83.136264,13,recv
83.166264,16,recv
84.261,11,send
84.276264,11,recv
84.86,15,send
84.87626399999999,15,recv
85.709,12,send
85.716264,12,recv
86.34602000000001,8,send
86.37626399999999,8,recv
86.501,5,send
86.526264,5,recv
86.61502,2,send
86.646264,2,recv
86.882,6,send
86.916264,6,recv
87.218,14,send
87.246264,14,recv
87.266,13,send
87.276264,13,recv
87.387,7,send
87.396264,7,recv
87.469,16,send
87.48626399999999,16,recv
87.66602,3,send
87.696264,3,recv
88.559,4,send
88.56626399999999,4,recv
88.676,11,send
88.686264,11,recv
90.14,15,send
90.156264,15,recv
90.762,2,send
90.78626399999999,2,recv
91.08602,5,send
91.116264,5,recv
91.193,6,send
91.20626399999999,6,recv
91.276,13,send
91.296264,13,recv
91.579,12,send
91.59626399999999,12,recv
91.763,3,send
91.776264,3,recv
91.801,7,send
91.806264,7,recv
92.298,8,send
92.31626399999999,8,recv
92.338,14,send
92.344624,16,send
92.34626399999999,14,recv
92.37626399999999,16,recv
93.309,11,send
93.336264,11,recv
94.408,4,send
94.416264,4,recv
95.276,15,send
95.28626399999999,15,recv
95.70602000000001,2,send
95.73626399999999,2,recv
95.82602,5,send
95.856264,5,recv
96.141,3,send
96.156264,3,recv
96.225,7,send
96.246264,7,recv
96.349,8,send
96.365624,14,send
96.366264,8,recv
96.396264,14,recv
96.809,13,send
96.81626399999999,13,recv
97.147,6,send
97.17626399999999,6,recv
97.439,12,send
97.446264,12,recv
97.575,11,send
97.59626399999999,11,recv
97.611,16,send
97.62626399999999,16,recv
100.001,9,assoc
100.002,4,send
100.026264,4,recv
100.74502000000001,3,send
100.776264,3,recv
100.814,7,send
100.831,2,send
100.866264,2,recv
100.92626399999999,7,recv
101.005,15,send
101.01626399999999,15,recv
101.062,8,send
101.076264,8,recv
101.15,5,send
101.166264,5,recv
101.966,14,send
101.976264,14,recv
102.532,6,send
102.546264,6,recv
102.63602,12,send
102.666,16,send
102.666264,12,recv
102.696264,16,recv
102.709,13,send
102.726264,13,recv
103.091,11,send
103.116264,11,recv
105.139,4,send
105.156264,4,recv
106.068,8,send
106.086264,8,recv
106.13,15,send
106.137,2,send
106.17626399999999,2,recv
106.20626399999999,15,recv
106.465,7,send
106.476264,7,recv
106.484,3,send
106.506264,3,recv
106.701,16,send
106.716264,16,recv
106.783,6,send
106.806264,6,recv
107.054,5,send
107.076264,5,recv
107.16602,12,send
107.196264,12,recv
107.418,11,send
107.436264,11,recv
107.649,14,send
107.67626399999999,14,recv
108.279,13,send
108.306264,13,recv
109.998,4,send
110.01626399999999,4,recv
110.216,2,send
110.226264,2,recv
111.043,8,send
111.06626399999999,8,recv
111.15602,7,send
111.157,3,send
111.216264,3,recv
111.232,15,send
111.246264,15,recv
111.306264,7,recv
111.39602000000001,16,send
111.42626399999999,16,recv
111.571,6,send
111.576264,6,recv
111.655,5,send
111.666264,5,recv
112.05602,14,send
112.086264,14,recv
112.408,13,send
112.416264,13,recv
112.47,12,send
112.476264,12,recv
113.348,11,send
113.37626399999999,11,recv
114.489,4,send
114.51626399999999,4,recv
115.315,2,send
115.326264,2,recv
115.44602,8,send
115.476264,8,recv
115.531,7,send
115.53626399999999,7,recv
115.664,3,send
115.686264,3,recv
115.796,5,send
115.806264,5,recv
116.064,6,send
116.076264,6,recv
116.64602000000001,14,send
116.67626399999999,14,recv
117.021,15,send
117.03626399999999,15,recv
117.27602,16,send
117.306264,16,recv
117.77,13,send
117.78626399999999,13,recv
118.036,12,send
118.056264,12,recv
118.667,4,send
118.686264,4,recv
118.814,11,send
118.836264,11,recv
119.744,8,send
119.76626399999999,8,recv
120.118,2,send
120.12626399999999,2,recv
120.24502000000001,7,send
120.276264,7,recv
120.325,6,send
120.336264,6,recv
120.502,5,send
120.51626399999999,5,recv
121.147,3,send
121.17626399999999,3,recv
121.397,16,send
121.416264,16,recv
122.10602,12,send
122.136264,12,recv
122.543,14,send
122.556264,14,recv
122.833,13,send
122.856264,13,recv
123.021,15,send
123.03626399999999,15,recv
123.18502000000001,4,send
123.216264,4,recv
123.807,11,send
123.81626399999999,11,recv
124.451,6,send
124.476264,6,recv
124.74602,8,send
124.776264,8,recv
125.047,2,send
125.076264,2,recv
125.548,16,send
125.556264,16,recv
125.61602,5,send
125.646264,5,recv
126.182,7,send
126.216264,7,recv
126.90602,3,send
126.936264,3,recv
127.38602,15,send
127.416264,15,recv
127.651,12,send
127.656264,12,recv
127.903,4,send
127.92626399999999,4,recv
128.012,13,send
128.046264,13,recv
128.19602,14,send
128.226264,14,recv
128.461,11,send
128.466264,11,recv
129.098,8,send
129.126264,8,recv
129.3,2,send
129.306264,2,recv
129.709,6,send
129.726264,6,recv
130.185,16,send
130.206264,16,recv
130.869,5,send
130.896264,5,recv
131.698,7,send
131.706264,7,recv
131.799,3,send
131.826264,3,recv
131.85602,12,send
131.88626399999998,12,recv
132.171,13,send
132.186264,13,recv
132.473,14,send
132.486264,14,recv
132.68,15,send
132.69626399999999,15,recv
132.968,4,send
132.996264,4,recv
133.717,8,send
133.746264,8,recv
133.921,2,send
133.926264,2,recv
134.43601999999998,11,send
134.443,6,send
134.526264,6,recv
134.586264,11,recv
134.822,16,send
134.85626399999998,16,recv
135.222,9,send
135.246264,9,recv
136.04,7,send
136.056264,7,recv
136.338,12,send
136.35626399999998,12,recv
136.426,5,send
136.44626399999999,5,recv
136.642,3,send
136.656264,3,recv
136.87,14,send
136.896264,14,recv
137.506,13,send
137.526264,13,recv
137.897,8,send
137.91626399999998,8,recv
137.932,4,send
137.94626399999999,4,recv
138.564,2,send
138.576264,2,recv
138.599,15,send
138.60626399999998,15,recv
139.137,11,send
139.146264,11,recv
139.44601999999998,9,send
139.476264,9,recv
139.52,6,send
139.536264,6,recv
140.109,7,send
140.13626399999998,7,recv
140.4,16,send
140.406264,16,recv
140.649,12,send
140.676264,12,recv
141.21602,3,send
141.246264,3,recv
141.776,13,send
141.786264,13,recv
141.851,14,send
141.876264,14,recv
142.189,5,send
142.206264,5,recv
142.616,8,send
142.626264,8,recv
143.16602,15,send
143.19626399999999,15,recv
143.62,4,send
143.646264,4,recv
144.011,11,send
144.036264,11,recv
144.189,9,send
144.216264,9,recv
144.476,2,send
144.486264,2,recv
145.069,16,send
145.086264,16,recv
145.21,6,send
145.236264,6,recv
145.257,12,send
145.266264,12,recv
145.483,7,send
145.506264,7,recv
146.917,3,send
146.94626399999999,3,recv
147.24602,13,send
147.276264,13,recv
147.419,14,send
147.426264,14,recv
147.941,8,send
147.95,5,send
148.193,9,send
148.266264,8,recv
148.295624,11,send
148.296264,5,recv
148.41626399999998,11,recv
148.536264,9,recv
149.025,15,send
149.046264,15,recv
149.221,4,send
149.226264,4,recv
149.378,2,send
149.406264,2,recv
149.818,6,send
149.826264,6,recv
149.865,7,send
149.88626399999998,7,recv
150.565,16,send
150.576264,16,recv
150.752,12,send
150.786264,12,recv
151.517,14,send
151.536264,14,recv
152.308,13,send
152.316264,13,recv
152.385,8,send
152.406264,8,recv
152.724,9,send
152.736264,9,recv
152.759,3,send
152.766264,3,recv
152.79,11,send
152.796264,11,recv
153.373,15,send
153.396264,15,recv
153.75,5,send
153.756264,5,recv
154.207,7,send
154.236264,7,recv
154.253,2,send
154.266264,2,recv
154.544,6,send
154.566264,6,recv
154.777,4,send
154.806264,4,recv
155.787,16,send
155.796264,16,recv
156.595,12,send
156.60626399999998,12,recv
156.716,14,send
156.726264,14,recv
156.81,8,send
156.816264,8,recv
157.138,11,send
157.146264,11,recv
157.675,15,send
157.686264,15,recv
157.779,3,send
157.806264,3,recv
158.04602,13,send
158.076264,13,recv
158.513,9,send
158.526264,9,recv
158.538,7,send
158.556264,7,recv
159.111,4,send
159.126264,4,recv
159.182,5,send
159.216264,5,recv
159.608,6,send
159.63626399999998,6,recv
159.711,2,send
159.726264,2,recv
160.283,16,send
160.296264,16,recv
160.979,14,send
160.986264,14,recv
161.212,8,send
161.226264,8,recv
161.467,12,send
161.496264,12,recv
161.951,3,send
161.976264,3,recv
162.169,15,send
162.186264,15,recv
162.623,7,send
162.63626399999998,7,recv
163.11,11,send
163.116264,11,recv
163.388,13,send
163.41626399999998,13,recv
163.675,4,send
163.686264,4,recv
163.941,9,send
163.956264,9,recv
164.391,2,send
164.406264,2,recv
164.857,5,send
164.88626399999998,5,recv
165.067,6,send
165.096264,6,recv
165.49,14,send
165.516264,14,recv
165.93501999999998,8,send
165.953,16,send
166.146264,8,recv
166.17502,12,send
166.206264,12,recv
166.266264,16,recv
166.771,15,send
166.776264,15,recv
167.13602,3,send
167.16626399999998,3,recv
167.503,7,send
167.526264,7,recv
168.21602,9,send
168.246264,9,recv
168.378,11,send
168.396264,11,recv
168.422,2,send
168.456264,2,recv
168.93,4,send
168.936264,4,recv
168.96602,13,send
168.996264,13,recv
169.28,6,send
169.296264,6,recv
169.418,5,send
169.44626399999999,5,recv
170.183,8,send
170.19626399999999,8,recv
170.42,14,send
170.436264,14,recv
170.609,16,send
170.616264,16,recv
170.94601999999998,15,send
170.976264,15,recv
171.615,7,send
171.63626399999998,7,recv
171.75601999999998,12,send
171.786264,12,recv
172.292,9,send
172.326264,9,recv
172.558,11,send
172.566264,11,recv
173.022,13,send
173.046264,13,recv
173.072,3,send
173.10626399999998,3,recv
173.462,2,send
173.496264,2,recv
173.57,6,send
173.586264,6,recv
173.693,5,send
173.706264,5,recv
174.12601999999998,4,send
174.156264,4,recv
175.282,8,send
175.296264,8,recv
175.56,14,send
175.566264,14,recv
175.819,12,send
175.836264,12,recv
176.19601999999998,16,send
176.226264,16,recv
176.52,15,send
176.526264,15,recv
176.603,7,send
176.616264,7,recv
177.374,9,send
177.396264,9,recv
177.682,2,send
177.69626399999999,2,recv
177.842,11,send
177.876264,11,recv
177.922,13,send
177.936264,13,recv
178.80524,6,send
178.811,10,assoc
178.83462400000002,3,send
178.836264,6,recv
178.866264,3,recv
178.908,4,send
178.926264,4,recv
179.365,8,send
179.376264,8,recv
179.552,5,send
179.586264,5,recv
180.432,14,send
180.456264,14,recv
180.735,7,send
180.756264,7,recv
181.042,12,send
181.056264,12,recv
181.29502,16,send
181.326264,16,recv
181.337,15,send
181.35626399999998,15,recv
182.137,11,send
182.16626399999998,11,recv
182.55501999999998,9,send
182.586264,9,recv
182.941,3,send
182.94626399999999,3,recv
183.353,13,send
183.366264,13,recv
183.373,2,send
183.396264,2,recv
183.632,6,send
183.66626399999998,6,recv
184.27,4,send
184.296264,4,recv
184.337,8,send
184.35626399999998,8,recv
184.818,5,send
184.836264,5,recv
185.312,14,send
185.346264,14,recv
185.64,15,send
185.646264,15,recv
185.925,16,send
185.946,12,send
185.94626399999999,16,recv
185.976264,12,recv
186.119,7,send
186.126264,7,recv
186.671,11,send
186.69626399999999,11,recv
186.945,3,send
186.966264,3,recv
187.482,2,send
187.506264,2,recv
188.322,9,send
188.346264,9,recv
188.55,4,send
188.556264,4,recv
188.971,13,send
188.976264,13,recv
188.99,5,send
189.006264,5,recv
189.204,8,send
189.216264,8,recv
189.233,6,send
189.246264,6,recv
190.17602,16,send
190.206264,16,recv
190.214,7,send
190.236264,7,recv
190.465,14,send
190.476264,14,recv
191.071,3,send
191.076264,3,recv
191.144,11,send
191.16626399999998,11,recv
191.176,12,send
191.19626399999999,12,recv
191.52602,2,send
191.556264,2,recv
191.598,15,send
191.616264,15,recv
192.33502,9,send
192.366264,9,recv
192.66602,4,send
192.69626399999999,4,recv
193.632,13,send
193.656264,13,recv
194.275,5,send
194.286264,5,recv
194.368,8,send
194.376264,8,recv
194.634,6,send
194.646264,6,recv
194.929,14,send
194.94626399999999,14,recv
195.601,15,send
195.60626399999998,15,recv
195.707,16,send
195.726264,16,recv
