time_s,node,event
13.181,10,assoc
13.181,4,assoc
13.181,6,assoc
13.181,8,assoc
25.781,13,assoc
25.781,2,assoc
33.372,4,send
33.396264,4,recv
34.581,10,send
34.596264000000005,10,recv
36.875775999999995,6,send
37.146264,6,recv
38.441,5,assoc
38.441,7,assoc
38.726,4,send
38.736264000000006,4,recv
40.047,10,send
40.056264000000006,10,recv
40.935,2,send
40.956264000000004,2,recv
41.323,8,send
41.346264000000005,8,recv
41.886019999999995,6,send
41.916264000000005,6,recv
42.78601999999999,13,send
42.816264000000004,13,recv
43.039,4,send
43.056264000000006,4,recv
45.39602,10,send
45.426264,10,recv
45.636019999999995,2,send
45.97,8,send
46.056264000000006,8,recv
46.176264,2,recv
46.89,13,send
46.896264,13,recv
47.229,6,send
47.256264,6,recv
48.131,4,send
48.156264,4,recv
49.68,2,send
49.686264,2,recv
50.488,10,send
50.496264000000004,10,recv
51.73,8,send
51.756264,8,recv
52.229,13,send
52.236264000000006,13,recv
52.356019999999994,6,send
52.386264000000004,6,recv
53.351,4,send
53.376264000000006,4,recv
54.961,10,send
54.966264,10,recv
55.361,2,send
55.386264000000004,2,recv
56.275,13,send
56.286264,13,recv
57.51602,8,send
57.546264,8,recv
57.996019999999994,5,send
58.026264000000005,5,recv
58.044,4,send
58.056264000000006,4,recv
58.16,6,send
58.176264,6,recv
60.345,10,send
60.366264,10,recv
60.821,15,assoc
60.821,16,assoc
61.094,2,send
61.116264,2,recv
61.915,13,send
61.926264,13,recv
62.557,8,send
62.586264,8,recv
62.621,6,send
62.646264,6,recv
62.706019999999995,7,send
62.719,5,send
62.856264,5,recv
62.91502,4,send
62.946264,4,recv
63.006264,7,recv
64.874,10,send
64.896264,10,recv
66.791,6,send
66.81626399999999,6,recv
66.894,2,send
66.906264,2,recv
66.985,13,send
66.996264,13,recv
67.02602,5,send
67.056264,5,recv
67.163,8,send
67.17626399999999,8,recv
67.20602000000001,7,send
67.23626399999999,7,recv
68.25602,4,send
68.28626399999999,4,recv
70.329,10,send
70.356264,10,recv
71.545,8,send
71.556264,8,recv
71.79,5,send
71.796264,5,recv
71.84,2,send
71.856264,2,recv
72.142,6,send
72.156264,6,recv
72.219,13,send
72.336264,13,recv
72.358,4,send
72.366264,4,recv
72.69602,7,send
72.726264,7,recv
73.481,9,assoc
75.804,8,send
75.81626399999999,8,recv
75.818,10,send
75.84626399999999,10,recv
76.349,13,send
76.356264,13,recv
76.392,5,send
76.416264,5,recv
77.171,2,send
77.196264,2,recv
77.228,6,send
77.256264,6,recv
77.63,7,send
77.646264,7,recv
78.309,4,send
78.336264,4,recv
79.861,10,send
79.866264,10,recv
81.15732000000001,13,send
81.186264,13,recv
81.23,2,send
81.246264,2,recv
81.352,5,send
81.366264,5,recv
81.655,8,send
81.666264,8,recv
82.087,6,send
82.116264,6,recv
82.722,4,send
82.746264,4,recv
83.10502000000001,7,send
83.136264,7,recv
84.16,10,send
84.186264,10,recv
84.279,16,send
84.306264,16,recv
85.872,9,send
85.896264,9,recv
86.16502,5,send
86.196264,5,recv
86.273,2,send
86.28626399999999,2,recv
86.393,6,send
86.406264,6,recv
86.419,15,send
86.436264,15,recv
86.851,13,send
86.856264,13,recv
87.254,7,send
87.276264,7,recv
87.48602000000001,8,send
87.51626399999999,8,recv
88.278,4,send
88.296264,4,recv
88.795,10,send
88.806264,10,recv
89.94602,16,send
89.976264,16,recv
90.242,9,send
90.276264,9,recv
90.49,6,send
90.51626399999999,6,recv
91.496,5,send
91.506264,5,recv
91.824,13,send
91.829,15,send
91.866264,13,recv
91.92626399999999,15,recv
92.259,2,send
92.28626399999999,2,recv
92.4,7,send
92.406264,7,recv
92.53,8,send
92.556264,8,recv
93.018,4,send
93.03626399999999,4,recv
94.348,9,send
94.356264,9,recv
94.763,10,send
94.776264,10,recv
94.991,16,send
95.01626399999999,16,recv
95.723,6,send
95.73626399999999,6,recv
95.878,5,send
95.886264,5,recv
96.041,13,send
96.06626399999999,13,recv
96.74,2,send
96.756264,2,recv
97.182,4,send
97.20626399999999,4,recv
97.269,15,send
97.296264,15,recv
97.741,8,send
97.746264,8,recv
98.207,7,send
98.226264,7,recv
98.727,9,send
98.73626399999999,9,recv
99.171,16,send
99.186,10,send
99.186264,16,recv
99.216264,10,recv
100.034,5,send
100.056264,5,recv
100.109,13,send
100.116264,13,recv
100.74502000000001,2,send
100.776264,2,recv
101.42,6,send
101.436264,6,recv
101.49524000000001,4,send
101.501,12,assoc
101.501,3,assoc
101.526264,4,recv
102.36602,8,send
102.396264,8,recv
102.45602000000001,15,send
102.48626399999999,15,recv
103.4,16,send
103.416264,16,recv
103.666,9,send
103.686264,9,recv
103.831,10,send
103.836264,10,recv
104.181,7,send
104.196264,7,recv
105.268,13,send
105.276264,13,recv
105.809,5,send
105.81626399999999,5,recv
106.274,4,send
106.29562399999999,2,send
106.296264,4,recv
106.326264,2,recv
106.423,6,send
106.446264,6,recv
107.021,8,send
107.046264,8,recv
107.489,15,send
107.496264,15,recv
107.923,16,send
107.946264,16,recv
109.351,9,send
109.356264,9,recv
109.618,10,send
109.62626399999999,10,recv
109.97,5,send
109.98626399999999,5,recv
110.151,7,send
110.166264,7,recv
110.287,4,send
110.31626399999999,4,recv
110.949,13,send
110.976264,13,recv
111.157,6,send
111.186264,6,recv
111.93602,2,send
111.966264,2,recv
112.377,8,send
112.386264,8,recv
112.482,16,send
112.486,15,send
112.56626399999999,16,recv
112.62626399999999,15,recv
114.016,9,send
114.03626399999999,9,recv
114.538,10,send
114.546264,10,recv
114.549,7,send
114.576264,7,recv
115.601,4,send
115.62626399999999,4,recv
115.86602,5,send
115.896264,5,recv
116.271,2,send
116.28626399999999,2,recv
116.332,6,send
116.34626399999999,6,recv
116.49602,13,send
116.526264,13,recv
116.661,8,send
116.67626399999999,8,recv
116.962,15,send
116.976264,15,recv
117.463,16,send
117.48626399999999,16,recv
119.59,7,send
119.616264,7,recv
119.73502,9,send
119.76626399999999,9,recv
120.05,5,send
120.06626399999999,5,recv
120.39602000000001,10,send
120.42626399999999,10,recv
120.792,13,send
120.81626399999999,13,recv
120.93602,4,send
120.966264,4,recv
121.001,14,assoc
121.26,8,send
121.26626399999999,8,recv
121.407,6,send
121.416264,6,recv
121.425,15,send
121.446264,15,recv
122.052,16,send
122.076264,16,recv
122.152,2,send
122.586264,2,recv
123.872,7,send
123.906264,7,recv
124.471,10,send
124.476264,10,recv
125.214,5,send
125.226264,5,recv
125.572,6,send
125.586264,6,recv
125.622,9,send
125.646264,9,recv
125.778,13,send
125.796264,13,recv
125.932,4,send
125.946264,4,recv
126.048,15,send
126.06626399999999,15,recv
126.473,8,send
126.48626399999999,8,recv
127.156,2,send
127.17626399999999,2,recv
127.441,3,send
127.446264,3,recv
127.462,16,send
127.476264,16,recv
128.802,7,send
128.826264,7,recv
129.09602,10,send
129.126264,10,recv
129.579,5,send
129.60626399999998,5,recv
129.865,13,send
129.876264,13,recv
130.013,6,send
130.026264,6,recv
130.44,15,send
130.44626399999999,15,recv
130.53602,4,send
130.566264,4,recv
131.428,9,send
131.436264,9,recv
132.011,11,assoc
132.087,3,send
132.096264,3,recv
132.286,16,send
132.306264,16,recv
132.341,8,send
132.365624,12,send
132.366264,8,recv
132.396264,12,recv
132.758,2,send
132.786264,2,recv
134.606,15,send
134.616264,15,recv
134.70602,10,send
134.736264,10,recv
134.761,7,send
134.766264,7,recv
134.987,5,send
135.006264,5,recv
135.014,4,send
135.036264,4,recv
135.247,6,send
135.276264,6,recv
135.457,13,send
135.486264,13,recv
136.418,3,send
136.44626399999999,3,recv
136.853,9,send
136.866264,9,recv
137.041,8,send
137.046264,8,recv
138.03601999999998,12,send
138.065624,16,send
138.066264,12,recv
138.096264,16,recv
138.236,2,send
138.246264,2,recv
138.746,15,send
138.756264,15,recv
138.853,10,send
138.876264,10,recv
139.439,6,send
139.44626399999999,6,recv
139.81,5,send
139.836264,5,recv
140.023,13,send
140.046264,13,recv
140.3,7,send
140.316264,7,recv
140.937,3,send
140.94626399999999,3,recv
141.00601999999998,4,send
141.036264,4,recv
141.763,9,send
141.786264,9,recv
142.066,8,send
142.086264,8,recv
142.641,12,send
142.656264,12,recv
143.287,15,send
143.316264,15,recv
143.678,10,send
143.706264,10,recv
144.027,16,send
144.036264,16,recv
144.111,6,send
144.126264,6,recv
144.148,2,send
144.156264,2,recv
144.27602,14,send
144.292,5,send
144.336264,5,recv
144.399,7,send
144.516264,7,recv
144.66626399999998,14,recv
145.381,13,send
145.38626399999998,13,recv
146.01602,4,send
146.046264,4,recv
146.274,3,send
146.286264,3,recv
146.491,8,send
146.496264,8,recv
146.714,9,send
146.736264,9,recv
147.443,12,send
147.456264,12,recv
147.556,15,send
147.576264,15,recv
147.891,10,send
147.906264,10,recv
148.739,7,send
148.746264,7,recv
148.767,6,send
148.776264,6,recv
148.88,5,send
148.896264,5,recv
149.154,2,send
149.16626399999998,2,recv
149.441,16,send
149.466264,16,recv
149.779,14,send
149.796264,14,recv
150.819,4,send
150.846264,4,recv
150.926,9,send
150.936264,9,recv
150.972,13,send
150.996264,13,recv
151.412,8,send
151.44626399999999,8,recv
151.911,12,send
151.92,11,send
151.986264,11,recv
152.046264,12,recv
152.071,3,send
152.076264,3,recv
152.359,10,send
152.376264,10,recv
153.286,7,send
153.306264,7,recv
153.418,15,send
153.426264,15,recv
153.54502,6,send
153.576264,6,recv
153.69,2,send
153.69626399999999,2,recv
154.033,5,send
154.056264,5,recv
154.466,16,send
154.476264,16,recv
155.48,14,send
155.496264,14,recv
156.00502,4,send
156.036264,4,recv
156.54,10,send
156.546264,10,recv
156.682,8,send
156.695624,13,send
156.69626399999999,8,recv
156.726264,13,recv
156.823,9,send
156.846264,9,recv
157.028,12,send
157.056264,12,recv
157.387,11,send
157.41626399999998,11,recv
157.736,6,send
157.746264,6,recv
157.841,3,send
157.866264,3,recv
157.99,2,send
158.016264,2,recv
158.76,16,send
158.766264,16,recv
158.978,7,send
159.006264,7,recv
159.06,5,send
159.066264,5,recv
159.129,15,send
159.156264,15,recv
159.62,14,send
159.63626399999998,14,recv
160.997,9,send
161.016264,9,recv
161.207,12,send
161.226264,12,recv
161.418,4,send
161.436264,4,recv
162.15601999999998,10,send
162.169,13,send
162.216264,13,recv
162.246264,10,recv
162.332,6,send
162.366264,6,recv
162.629,8,send
162.63626399999998,8,recv
162.99,11,send
162.996264,11,recv
163.242,3,send
163.247,2,send
163.296264,2,recv
163.334,16,send
163.41626399999998,16,recv
163.566264,3,recv
163.83602,15,send
163.866264,15,recv
163.911,7,send
163.926264,7,recv
164.07502,5,send
164.10626399999998,5,recv
164.28601999999998,14,send
164.316264,14,recv
165.444,9,send
165.456264,9,recv
165.596,12,send
165.60626399999998,12,recv
165.769,4,send
165.786264,4,recv
166.89602,8,send
166.926264,8,recv
166.971,6,send
166.986264,6,recv
167.68,10,send
167.688,11,send
167.766264,11,recv
167.796264,10,recv
168.16,13,send
168.186264,13,recv
168.235,16,send
168.246264,16,recv
168.349,2,send
168.366264,2,recv
168.503,3,send
168.516264,3,recv
169.218,7,send
169.236264,7,recv
169.314,5,send
169.316,14,send
169.35626399999998,14,recv
169.38626399999998,5,recv
169.41,15,send
169.41626399999998,15,recv
170.197,4,send
170.226264,4,recv
170.277,12,send
170.286264,12,recv
170.893,9,send
170.91626399999998,9,recv
171.448,8,send
171.456264,8,recv
172.106,6,send
172.116264,6,recv
172.17502,13,send
172.206264,13,recv
172.424,11,send
172.44626399999999,11,recv
172.463,10,send
172.476264,10,recv
172.874,2,send
172.896264,2,recv
173.078,3,send
173.10626399999998,3,recv
173.354,7,send
173.376264,7,recv
173.458,16,send
173.466264,16,recv
173.562,5,send
173.586264,5,recv
174.206,15,send
174.212,14,send
174.216264,15,recv
174.246264,14,recv
174.476,12,send
174.486264,12,recv
176.111,4,send
176.13626399999998,4,recv
176.143,6,send
176.16626399999998,6,recv
176.747,9,send
176.766264,9,recv
176.802,10,send
176.826264,10,recv
177.092,11,send
177.12562400000002,2,send
177.126264,11,recv
177.156264,2,recv
177.18601999999998,8,send
177.216264,8,recv
177.958,13,send
177.966264,13,recv
178.01,7,send
178.026264,7,recv
178.051,3,send
178.056264,3,recv
178.64,5,send
178.656264,5,recv
178.667,15,send
178.686264,15,recv
178.691,16,send
178.716264,16,recv
178.74602,12,send
178.776264,12,recv
179.88602,14,send
179.91626399999998,14,recv
180.688,4,send
180.69626399999999,4,recv
181.199,10,send
181.206264,10,recv
181.277,11,send
181.296264,11,recv
181.71602,2,send
181.746264,2,recv
181.778,9,send
181.806264,9,recv
181.856,6,send
181.866264,6,recv
182.262,8,send
182.286264,8,recv
182.882,3,send
182.91626399999998,3,recv
182.925,7,send
182.94626399999999,7,recv
183.18,12,send
183.186264,12,recv
183.21602,13,send
183.246264,13,recv
183.789,5,send
183.816264,5,recv
184.379,16,send
184.38626399999998,16,recv
184.44601999999998,15,send
184.476264,15,recv
184.661,14,send
184.686264,14,recv
186.226,4,send
186.246264,4,recv
186.358,8,send
186.366264,8,recv
186.84,9,send
186.846264,9,recv
186.978,10,send
186.996264,10,recv
187.05602,11,send
187.086264,11,recv
187.111,6,send
187.116264,6,recv
187.50601999999998,7,send
187.536264,2,send
187.536264,7,recv
187.566264,2,recv
187.682,12,send
187.716264,12,recv
188.312,3,send
188.346264,3,recv
188.503,15,send
188.526264,15,recv
188.536,13,send
188.556264,13,recv
189.032,14,send
189.066264,14,recv
189.331,5,send
189.336264,5,recv
189.842,16,send
189.876264,16,recv
191.395,8,send
191.406264,8,recv
191.588,9,send
191.616264,9,recv
