time_s,node,event
4.762067973,client-2,assoc
15.892087137,client-8,assoc
15.896037387,client-1,assoc
27.237606832,client-2,send
27.297494607,client-2,recv
29.303469416,client-5,assoc
29.304067636,client-9,assoc
31.767344038,client-2,send
31.797458613,client-2,recv
32.037537523,client-1,send
32.067474366,client-1,recv
32.994014432,client-13,assoc
33.837351156,client-8,send
33.867480665,client-8,recv
36.327282237,client-2,send
36.357445326000004,client-2,recv
38.007602872,client-1,send
38.037631129000005,client-1,recv
38.277448777,client-8,send
38.307626952999996,client-8,recv
40.407375674,client-2,send
40.437508818000005,client-2,recv
42.327403702000005,client-8,send
42.357562582,client-8,recv
43.257380831,client-1,send
43.287520381,client-1,recv
45.057245877,client-9,send
45.08757043,client-9,recv
45.627489174000004,client-5,send
45.657500838,client-5,recv
45.80747849,client-2,send
45.837565053999995,client-2,recv
47.274998909000004,client-3,assoc
47.307722678,client-1,send
47.367597192,client-1,recv
47.787720564000004,client-8,send
47.877700784,client-8,recv
49.407591973,client-9,send
49.437712145999996,client-9,recv
49.647495789,client-5,send
49.767856224000006,client-5,recv
51.207553360999995,client-13,send
51.237213884,client-13,recv
51.357631121,client-1,send
51.387600877,client-1,recv
51.777646268,client-2,send
51.807764139999996,client-2,recv
52.377535183,client-8,send
52.407639325,client-8,recv
54.537511380000005,client-5,send
54.567266139,client-5,recv
55.377663461999994,client-9,send
55.407748542,client-9,recv
55.947457698,client-13,send
55.977807556,client-13,recv
56.097464753,client-2,send
56.127747262,client-2,recv
56.277555474,client-1,send
56.307803368,client-1,recv
57.627578887000006,client-8,send
57.717739119,client-8,recv
58.857629892999995,client-5,send
58.887764381000004,client-5,recv
60.057547956,client-9,send
60.087830507999996,client-9,recv
60.477592861,client-13,send
60.507753765000004,client-13,recv
60.837652414,client-2,send
60.867834702,client-2,recv
61.197649188,client-1,send
61.227854834,client-1,recv
61.373952837,client-10,assoc
61.375052323000006,client-14,assoc
61.64748455,client-8,send
61.677424557,client-8,recv
63.68766086,client-5,send
63.717840861,client-5,recv
64.077266038,client-9,send
64.107895801,client-9,recv
65.397653655,client-2,send
65.42745445199999,client-2,recv
65.667579018,client-3,send
