source_node,packet_id,request_ms,e2e_delay_ms
13,1,60318.0,41.568
5,1,60419.0,48.568
16,1,60719.0,12.136
8,1,60918.0,34.568
4,1,61565.0,68.568
3,1,62255.0,74.568
11,1,62312.0,56.568
12,1,62421.0,47.568
2,1,63175.0,28.568
6,1,63234.0,36.568
9,1,64361.0,62.568
7,1,64667.0,60.568
5,2,64691.0,71.568
15,1,64779.0,44.568
10,1,64822.0,64.568
14,1,64999.0,71.568
13,2,65896.0,38.568
16,2,65965.0,29.568
11,2,66426.0,45.568
8,2,66691.0,35.568
4,2,66999.0,27.568
3,2,67489.0,28.568
12,2,67568.0,74.568
2,2,67914.0,41.568
6,2,68430.0,41.568
5,3,69175.0,42.568
7,2,69706.0,19.568
9,2,69831.0,34.568
15,2,69927.0,43.568
14,2,70031.0,68.568
10,2,70471.0,19.136
16,3,70502.0,66.568
11,3,71306.0,45.568
13,3,71807.0,70.568
8,3,72018.0,73.568
2,3,72246.0,81.568
6,3,72571.0,52.568
4,3,72778.0,57.568
12,3,73395.0,50.568
3,3,73459.0,44.568
5,4,74182.0,37.568
14,3,74399.0,52.568
7,3,74922.0,53.568
9,3,74977.0,14.568
15,3,75329.0,48.568
16,4,75466.0,65.568
10,3,75951.0,34.568
8,4,76824.0,11.568
6,4,76970.0,66.568
11,4,76981.0,60.136
4,4,77201.0,50.568
2,4,77740.0,43.568
13,4,77773.0,86.568
12,4,78452.0,24.568
14,4,78504.0,31.568
3,4,78920.0,69.568
5,5,79948.0,67.568
7,4,80015.0,42.568
10,4,80158.0,42.568
16,5,80217.0,51.568
9,4,80450.0,42.568
15,4,80529.0,53.568
6,5,81374.0,37.568
11,5,81926.0,44.136
2,5,81956.0,24.568
8,5,82121.0,50.568
4,5,82197.0,58.568
14,5,83015.0,65.568
12,5,83219.0,37.568
3,5,83248.0,48.568
13,5,83512.0,60.568
16,6,84281.0,32.568
15,5,85100.0,39.568
5,6,85455.0,24.568
7,5,85668.0,78.568
9,5,85802.0,36.568
6,6,85846.0,28.568
10,5,85942.0,82.568
2,6,86052.0,52.568
11,6,86915.0,27.568
4,6,87535.0,73.568
13,6,87662.0,27.568
8,6,87842.0,53.568
14,6,87906.0,43.568
12,6,88205.0,61.568
3,6,88295.0,65.568
16,7,89178.0,24.568
7,6,89967.0,60.136
6,7,89986.0,36.568
9,6,90002.0,88.568
10,6,90319.0,54.568
