source_node,packet_id,request_ms,e2e_delay_ms
client5,1,61989.243,23.084
client9,1,62255.535,29.632
client10,1,63047.781,29.609
client4,1,63177.803,24.194
client8,1,63377.891,25.152
client3,1,64608.604,23.053
client15,1,65059.237,22.877
client7,1,65329.515,22.345
client13,1,66037.528,24.019
client11,1,66842.069,22.445
client14,1,67308.047,33.951
client12,1,67873.446,22.625
client2,1,68211.782,23.892
client5,2,72297.338,23.621
client9,2,72483.269,29.704
client8,2,73061.493,28.935
client10,2,73617.533,24.019
client4,2,73890.955,24.339
client3,2,75209.51,22.933
client15,2,75880.262,22.658
client7,2,75981.544,22.621
client13,2,76621.514,25.122
client12,2,77060.305,21.759
client11,2,77280.963,23.593
client14,2,77467.228,39.787
client2,2,78467.581,22.099
client9,3,81861.051,25.176
client8,3,82508.008,21.793
client5,3,82796.686,27.081
client10,3,83226.761,22.536
client4,3,84724.256,23.243
client7,3,85164.475,23.37
client3,3,85306.866,23.196
client15,3,86104.249,24.203
client12,3,87064.662,24.148
client11,3,87193.441,27.845
client13,3,87529.575,25.843
client14,3,87961.749,35.571
client2,3,88394.654,28.038
client9,4,91105.924,27.829
client5,4,92169.526,21.794
client10,4,92303.638,24.052
client8,4,92461.578,23.855
client4,4,94035.252,23.285
client7,4,94699.5,23.026
client3,4,95127.642,24.645
client15,4,95807.325,22.75
client12,4,96233.357,22.835
client11,4,96470.379,22.367
client13,4,96763.682,24.209
client14,4,97547.766,32.189
client2,4,97953.75,23.561
client9,5,101304.403,29.598
client8,5,102698.795,23.013
client5,5,102796.096,23.552
client10,5,103074.131,24.108
client4,5,103763.06,22.471
client7,5,103851.944,25.264
client3,5,104989.006,22.808
client15,5,105192.929,25.557
client11,5,105491.981,29.415
client12,5,106405.462,23.647
client13,5,107127.507,23.501
client2,5,107338.49,22.814
client14,5,108025.933,31.867
client9,6,110466.496,22.905
client8,6,111850.483,23.358
client5,6,112207.543,22.072
client10,6,112350.215,23.309
client3,6,114394.456,23.983
client4,6,114485.795,22.565
client7,6,114530.354,22.302
client11,6,115644.769,24.974
client15,6,115993.769,22.054
client12,6,117160.438,24.402
client13,6,117240.313,25.372
client14,6,117339.131,35.14
client2,6,117875.306,22.671
client9,7,120114.054,22.708
client8,7,121393.867,21.993
client5,7,122079.844,21.666
client10,7,123268.406,23.518
client7,7,123699.604,25.345
client3,7,123781.092,24.865
client4,7,124101.532,21.647
client15,7,125204.815,
client11,7,125679.255,23.358
client14,7,126436.12,34.486
client12,7,126671.794,23.223
client2,7,127558.789,22.006
client13,7,127845.989,24.795
client9,8,130124.686,21.84
client8,8,131604.836,24.107
