time_s,node,event
4.768702397,client-2,assoc
15.892410815,client-8,assoc
15.895968599,client-1,assoc
27.237680889,client-2,send
27.327792107,client-2,recv
29.302634953000002,client-5,assoc
29.304635652,client-9,assoc
32.067702831,client-1,send
32.097660571,client-1,recv
33.177784363,client-2,send
33.20776578500001,client-2,recv
33.837717211000005,client-8,send
33.867537896,client-8,recv
36.987932368,client-1,send
37.043518341,client-11,assoc
37.04353151,client-6,assoc
37.045066121000005,client-10,assoc
37.048531337,client-13,assoc
37.227915932,client-1,recv
37.228056925,client-2,send
37.257830046,client-2,recv
39.777777242,client-8,send
39.807823037,client-8,recv
40.37771446,client-9,send
40.407635276,client-9,recv
42.237727465999996,client-1,send
42.268030224,client-1,recv
42.627877322,client-2,send
42.657869454,client-2,recv
44.697783324999996,client-9,send
44.728024583999996,client-9,recv
45.207714839,client-8,send
45.237986355000004,client-8,recv
46.227778838,client-5,send
46.257804087,client-5,recv
46.797855495,client-1,send
46.827788919,client-1,recv
48.087914205000004,client-2,send
48.118017355000006,client-2,recv
49.287820773,client-8,send
49.317995561000004,client-8,recv
49.43764015,client-9,send
49.46799735,client-9,recv
50.907944519,client-5,send
50.998255734,client-5,recv
50.998268333,client-10,send
51.028128685999995,client-10,recv
52.073355303999996,client-7,assoc
52.64797343,client-2,send
52.678156853,client-2,recv
52.827802924000004,client-1,send
52.858034935000006,client-1,recv
53.458154448,client-9,send
53.518109452999994,client-9,recv
53.907892616999995,client-11,send
53.938003062,client-11,recv
54.057888752,client-13,send
54.088072906,client-13,recv
54.687634698000004,client-8,send
54.717764214000006,client-8,recv
54.957479643999996,client-5,send
54.987860563000005,client-5,recv
56.968047882,client-10,send
56.998117053,client-10,recv
57.35800193,client-1,send
57.388062485,client-1,recv
57.89791967,client-2,send
57.928129922,client-2,recv
58.137912747,client-9,send
58.168281464,client-9,recv
58.318051003,client-11,send
58.348307575,client-11,recv
58.587898241000005,client-13,send
58.618213794000006,client-13,recv
60.027969028,client-6,send
60.058288937,client-6,recv
60.148117647,client-8,send
60.178016912,client-8,recv
60.447802123,client-5,send
60.478258232,client-5,recv
61.378050482999996,client-10,send
61.408030332,client-10,recv
62.668191649,client-9,send
62.698087948,client-9,recv
62.847857737,client-1,send
62.877948697,client-1,recv
63.267882114,client-13,send
63.298226607,client-13,recv
63.867844598999994,client-2,send
63.898246654000005,client-2,recv
64.25806122899999,client-6,send
64.288032971,client-6,recv
64.348146021,client-11,send
64.37828926099999,client-11,recv
64.738011584,client-8,send
64.798071918,client-5,send
64.85276484399999,client-14,assoc
64.855819516,client-12,assoc
