source_node,packet_id,request_ms,e2e_delay_ms
nrf52840dk-3.saclay.iot-lab.info,1,61011.352,144.478
nrf52840dk-4.saclay.iot-lab.info,1,62317.819,233.575
nrf52840dk-9.saclay.iot-lab.info,1,62835.059,142.533
nrf52840dk-8.saclay.iot-lab.info,1,63091.951,143.944
nrf52840dk-6.saclay.iot-lab.info,1,63175.286,144.958
nrf52840dk-5.saclay.iot-lab.info,1,63525.648,144.804
nrf52840dk-2.saclay.iot-lab.info,1,65403.471,147.38
nrf52840dk-10.saclay.iot-lab.info,1,68034.127,144.212
nrf52840dk-7.saclay.iot-lab.info,1,68894.066,144.09
nrf52840dk-3.saclay.iot-lab.info,2,70184.624,142.439
nrf52840dk-4.saclay.iot-lab.info,2,71803.525,237.415
nrf52840dk-6.saclay.iot-lab.info,2,72668.296,165.011
nrf52840dk-8.saclay.iot-lab.info,2,72689.634,192.544
nrf52840dk-9.saclay.iot-lab.info,2,72815.202,143.944
nrf52840dk-5.saclay.iot-lab.info,2,73544.915,143.655
nrf52840dk-2.saclay.iot-lab.info,2,75397.775,143.201
nrf52840dk-10.saclay.iot-lab.info,2,78915.467,143.824
nrf52840dk-7.saclay.iot-lab.info,2,79891.958,143.939
nrf52840dk-3.saclay.iot-lab.info,3,80911.294,142.229
nrf52840dk-4.saclay.iot-lab.info,3,81437.934,235.995
nrf52840dk-6.saclay.iot-lab.info,3,81947.655,144.08
nrf52840dk-8.saclay.iot-lab.info,3,82587.972,144.383
nrf52840dk-9.saclay.iot-lab.info,3,83158.061,141.348
nrf52840dk-5.saclay.iot-lab.info,3,83421.657,145.292
nrf52840dk-2.saclay.iot-lab.info,3,84729.463,142.534
nrf52840dk-7.saclay.iot-lab.info,3,89566.243,144.785
nrf52840dk-10.saclay.iot-lab.info,3,89819.314,144.221
nrf52840dk-3.saclay.iot-lab.info,4,90849.447,143.044
nrf52840dk-4.saclay.iot-lab.info,4,91665.418,236.074
nrf52840dk-8.saclay.iot-lab.info,4,92201.213,145.41
nrf52840dk-6.saclay.iot-lab.info,4,92232.221,184.945
nrf52840dk-9.saclay.iot-lab.info,4,92847.422,143.993
nrf52840dk-5.saclay.iot-lab.info,4,93919.839,144.324
nrf52840dk-2.saclay.iot-lab.info,4,94384.668,142.729
nrf52840dk-10.saclay.iot-lab.info,4,99970.113,143.657
nrf52840dk-7.saclay.iot-lab.info,4,100364.955,144.362
nrf52840dk-3.saclay.iot-lab.info,5,100558.113,142.694
nrf52840dk-4.saclay.iot-lab.info,5,101855.615,236.728
nrf52840dk-6.saclay.iot-lab.info,5,102078.383,143.668
nrf52840dk-8.saclay.iot-lab.info,5,102159.218,141.647
nrf52840dk-5.saclay.iot-lab.info,5,103401.317,143.904
nrf52840dk-9.saclay.iot-lab.info,5,103455.02,159.577
nrf52840dk-2.saclay.iot-lab.info,5,105376.069,144.347
nrf52840dk-10.saclay.iot-lab.info,5,109506.765,142.583
nrf52840dk-3.saclay.iot-lab.info,6,109979.157,143.959
nrf52840dk-7.saclay.iot-lab.info,5,110229.201,143.435
nrf52840dk-4.saclay.iot-lab.info,6,111381.642,236.096
nrf52840dk-8.saclay.iot-lab.info,6,112003.099,144.682
nrf52840dk-6.saclay.iot-lab.info,6,113056.391,143.021
nrf52840dk-5.saclay.iot-lab.info,6,113963.466,164.105
nrf52840dk-9.saclay.iot-lab.info,6,114157.769,145.714
nrf52840dk-2.saclay.iot-lab.info,6,114431.955,145.81
nrf52840dk-3.saclay.iot-lab.info,7,119316.638,144.939
nrf52840dk-10.saclay.iot-lab.info,6,119602.945,143.327
nrf52840dk-7.saclay.iot-lab.info,6,120440.963,144.74
nrf52840dk-4.saclay.iot-lab.info,7,120685.253,237.761
nrf52840dk-8.saclay.iot-lab.info,7,122059.897,143.559
nrf52840dk-6.saclay.iot-lab.info,7,123304.057,145.471
nrf52840dk-9.saclay.iot-lab.info,7,123666.314,144.413
nrf52840dk-5.saclay.iot-lab.info,7,123958.865,143.979
nrf52840dk-2.saclay.iot-lab.info,7,124265.222,144.935
nrf52840dk-3.saclay.iot-lab.info,8,129566.45,144.892
nrf52840dk-10.saclay.iot-lab.info,7,130040.866,145.608
nrf52840dk-7.saclay.iot-lab.info,7,130439.24,143.801
nrf52840dk-4.saclay.iot-lab.info,8,131354.478,237.781
nrf52840dk-8.saclay.iot-lab.info,8,132805.093,146.826
nrf52840dk-6.saclay.iot-lab.info,8,133758.745,143.957
nrf52840dk-2.saclay.iot-lab.info,8,133842.59,145.733
nrf52840dk-9.saclay.iot-lab.info,8,134033.142,145.279
nrf52840dk-5.saclay.iot-lab.info,8,134398.283,143.803
nrf52840dk-10.saclay.iot-lab.info,8,139061.725,144.082
nrf52840dk-3.saclay.iot-lab.info,9,139999.481,143.677
nrf52840dk-7.saclay.iot-lab.info,8,140622.12,144.121
nrf52840dk-4.saclay.iot-lab.info,9,140633.908,249.135
nrf52840dk-6.saclay.iot-lab.info,9,142806.544,141.53
nrf52840dk-8.saclay.iot-lab.info,9,143795.943,143.808
nrf52840dk-5.saclay.iot-lab.info,9,144174.275,143.077
nrf52840dk-2.saclay.iot-lab.info,9,144352.135,144.421
nrf52840dk-9.saclay.iot-lab.info,9,144894.127,145.487
nrf52840dk-3.saclay.iot-lab.info,10,149887.999,143.339
nrf52840dk-10.saclay.iot-lab.info,9,149920.455,180.562
nrf52840dk-4.saclay.iot-lab.info,10,150509.798,234.724
nrf52840dk-7.saclay.iot-lab.info,9,151602.024,144.49
nrf52840dk-6.saclay.iot-lab.info,10,152111.623,145.589
nrf52840dk-8.saclay.iot-lab.info,10,153732.76,144.487
nrf52840dk-5.saclay.iot-lab.info,10,154058.491,143.032
nrf52840dk-9.saclay.iot-lab.info,10,154756.792,143.121
nrf52840dk-2.saclay.iot-lab.info,10,155226.475,143.174
nrf52840dk-10.saclay.iot-lab.info,10,159245.001,147.338
nrf52840dk-3.saclay.iot-lab.info,11,159592.977,144.182
nrf52840dk-4.saclay.iot-lab.info,11,160453.183,236.727
nrf52840dk-7.saclay.iot-lab.info,10,162017.035,142.667
nrf52840dk-6.saclay.iot-lab.info,11,162856.46,144.106
nrf52840dk-8.saclay.iot-lab.info,11,163734.623,141.954
nrf52840dk-2.saclay.iot-lab.info,11,164396.803,144.491
nrf52840dk-5.saclay.iot-lab.info,11,164503.666,146.105
nrf52840dk-9.saclay.iot-lab.info,11,164891.455,145.605
nrf52840dk-4.saclay.iot-lab.info,12,169920.544,287.369
nrf52840dk-10.saclay.iot-lab.info,11,169948.97,162.523
nrf52840dk-3.saclay.iot-lab.info,12,170125.498,143.966
nrf52840dk-7.saclay.iot-lab.info,11,171536.508,146.48
nrf52840dk-6.saclay.iot-lab.info,12,172747.632,144.296
nrf52840dk-8.saclay.iot-lab.info,12,173480.944,143.399
nrf52840dk-2.saclay.iot-lab.info,12,174519.106,144.1
nrf52840dk-5.saclay.iot-lab.info,12,175378.266,144.776
nrf52840dk-9.saclay.iot-lab.info,12,175729.406,143.632
nrf52840dk-10.saclay.iot-lab.info,12,179177.581,142.984
nrf52840dk-4.saclay.iot-lab.info,13,180509.97,238.171
nrf52840dk-3.saclay.iot-lab.info,13,180671.701,145.85
nrf52840dk-7.saclay.iot-lab.info,12,181721.977,144.07
nrf52840dk-6.saclay.iot-lab.info,13,182982.999,143.713
nrf52840dk-8.saclay.iot-lab.info,13,184327.972,146.956
nrf52840dk-9.saclay.iot-lab.info,13,184819.853,144.625
nrf52840dk-2.saclay.iot-lab.info,13,185442.6,144.864
nrf52840dk-5.saclay.iot-lab.info,13,186243.407,142.712
nrf52840dk-10.saclay.iot-lab.info,13,189417.662,139.28
nrf52840dk-4.saclay.iot-lab.info,14,190901.653,236.703
nrf52840dk-3.saclay.iot-lab.info,14,191293.818,144.808
nrf52840dk-7.saclay.iot-lab.info,13,191660.58,143.754
nrf52840dk-6.saclay.iot-lab.info,14,192416.891,142.413
nrf52840dk-8.saclay.iot-lab.info,14,193571.969,148.962
nrf52840dk-2.saclay.iot-lab.info,14,194591.135,144.369
nrf52840dk-9.saclay.iot-lab.info,14,195192.486,142.542
nrf52840dk-5.saclay.iot-lab.info,14,196897.326,146.098
nrf52840dk-10.saclay.iot-lab.info,14,200357.963,144.741
nrf52840dk-3.saclay.iot-lab.info,15,201160.23,145.714
nrf52840dk-4.saclay.iot-lab.info,15,201643.38,233.155
nrf52840dk-7.saclay.iot-lab.info,14,201855.989,141.39
nrf52840dk-6.saclay.iot-lab.info,15,202815.273,145.212
nrf52840dk-2.saclay.iot-lab.info,15,203780.527,142.245
nrf52840dk-8.saclay.iot-lab.info,15,204353.749,144.486
nrf52840dk-9.saclay.iot-lab.info,15,204717.997,142.227
nrf52840dk-5.saclay.iot-lab.info,15,207481.581,144.103
nrf52840dk-3.saclay.iot-lab.info,16,210764.693,144.884
nrf52840dk-7.saclay.iot-lab.info,15,211205.51,141.108
nrf52840dk-10.saclay.iot-lab.info,15,211343.965,146.271
nrf52840dk-4.saclay.iot-lab.info,16,211388.612,231.298
nrf52840dk-6.saclay.iot-lab.info,16,212563.569,143.134
nrf52840dk-2.saclay.iot-lab.info,16,213941.783,145.315
nrf52840dk-9.saclay.iot-lab.info,16,214745.373,144.825
nrf52840dk-8.saclay.iot-lab.info,16,215276.809,144.694
nrf52840dk-5.saclay.iot-lab.info,16,216714.426,145.491
nrf52840dk-4.saclay.iot-lab.info,17,220491.978,231.175
nrf52840dk-3.saclay.iot-lab.info,17,221043.282,144.161
nrf52840dk-7.saclay.iot-lab.info,16,221087.203,171.727
nrf52840dk-10.saclay.iot-lab.info,16,221519.655,142.053
nrf52840dk-6.saclay.iot-lab.info,17,221622.29,145.112
nrf52840dk-2.saclay.iot-lab.info,17,223384.623,146.837
nrf52840dk-9.saclay.iot-lab.info,17,224002.227,142.3
nrf52840dk-8.saclay.iot-lab.info,17,225221.616,147.218
nrf52840dk-5.saclay.iot-lab.info,17,227323.642,144.565
nrf52840dk-4.saclay.iot-lab.info,18,230559.102,235.218
nrf52840dk-3.saclay.iot-lab.info,18,231177.958,142.819
nrf52840dk-6.saclay.iot-lab.info,18,231692.984,
nrf52840dk-10.saclay.iot-lab.info,17,231709.111,199.779
nrf52840dk-7.saclay.iot-lab.info,17,231782.216,195.966
nrf52840dk-2.saclay.iot-lab.info,18,232897.939,143.891
nrf52840dk-9.saclay.iot-lab.info,18,233649.882,144.763
nrf52840dk-8.saclay.iot-lab.info,18,234444.882,147.524
nrf52840dk-5.saclay.iot-lab.info,18,237396.716,144.734
nrf52840dk-4.saclay.iot-lab.info,19,239564.897,234.639
nrf52840dk-10.saclay.iot-lab.info,18,240973.378,163.806
nrf52840dk-3.saclay.iot-lab.info,19,240973.923,215.919
nrf52840dk-7.saclay.iot-lab.info,18,241806.584,144.639
nrf52840dk-2.saclay.iot-lab.info,19,242092.369,144.198
nrf52840dk-6.saclay.iot-lab.info,19,242427.871,142.719
nrf52840dk-8.saclay.iot-lab.info,19,243584.697,142.746
nrf52840dk-9.saclay.iot-lab.info,19,243900.14,144.818
nrf52840dk-5.saclay.iot-lab.info,19,246721.796,141.799
nrf52840dk-3.saclay.iot-lab.info,20,250049.687,141.445
nrf52840dk-4.saclay.iot-lab.info,20,250473.367,234.855
nrf52840dk-7.saclay.iot-lab.info,19,251778.437,160.948
nrf52840dk-10.saclay.iot-lab.info,19,251800.514,191.894
nrf52840dk-2.saclay.iot-lab.info,20,252239.264,143.746
nrf52840dk-6.saclay.iot-lab.info,20,252441.823,142.753
nrf52840dk-8.saclay.iot-lab.info,20,253109.809,142.511
nrf52840dk-9.saclay.iot-lab.info,20,254896.684,159.502
nrf52840dk-5.saclay.iot-lab.info,20,256743.735,142.754
nrf52840dk-4.saclay.iot-lab.info,21,260659.071,283.396
nrf52840dk-3.saclay.iot-lab.info,21,260683.387,160.773
nrf52840dk-7.saclay.iot-lab.info,20,261245.081,144.662
nrf52840dk-10.saclay.iot-lab.info,20,262202.833,144.886
nrf52840dk-2.saclay.iot-lab.info,21,262731.504,144.617
nrf52840dk-6.saclay.iot-lab.info,21,263291.962,140.634
nrf52840dk-8.saclay.iot-lab.info,21,263909.646,146.92
nrf52840dk-9.saclay.iot-lab.info,21,265687.605,139.607
nrf52840dk-5.saclay.iot-lab.info,21,265764.487,144.75
nrf52840dk-3.saclay.iot-lab.info,22,269715.697,143.764
nrf52840dk-7.saclay.iot-lab.info,21,271002.164,190.857
nrf52840dk-4.saclay.iot-lab.info,22,271089.686,244.55
nrf52840dk-10.saclay.iot-lab.info,21,272628.029,140.859
nrf52840dk-2.saclay.iot-lab.info,22,272666.935,173.447
nrf52840dk-8.saclay.iot-lab.info,22,273144.862,143.09
nrf52840dk-6.saclay.iot-lab.info,22,273354.17,143.975
nrf52840dk-9.saclay.iot-lab.info,22,275260.987,145.738
nrf52840dk-5.saclay.iot-lab.info,22,276265.048,142.478
nrf52840dk-3.saclay.iot-lab.info,23,279077.91,144.781
nrf52840dk-4.saclay.iot-lab.info,23,280302.224,239.33
nrf52840dk-7.saclay.iot-lab.info,22,281154.502,144.089
nrf52840dk-6.saclay.iot-lab.info,23,282392.895,142.59
nrf52840dk-8.saclay.iot-lab.info,23,282532.647,144.664
nrf52840dk-2.saclay.iot-lab.info,23,283197.524,145.122
nrf52840dk-10.saclay.iot-lab.info,22,283483.08,143.304
nrf52840dk-9.saclay.iot-lab.info,23,284268.929,146.295
nrf52840dk-5.saclay.iot-lab.info,23,285551.138,144.736
nrf52840dk-3.saclay.iot-lab.info,24,288471.814,144.673
nrf52840dk-4.saclay.iot-lab.info,24,289596.634,235.883
nrf52840dk-7.saclay.iot-lab.info,23,291032.812,143.691
nrf52840dk-6.saclay.iot-lab.info,24,292011.516,141.118
nrf52840dk-8.saclay.iot-lab.info,24,292665.574,164.879
nrf52840dk-2.saclay.iot-lab.info,24,292670.385,210.672
nrf52840dk-9.saclay.iot-lab.info,24,293345.919,143.688
nrf52840dk-10.saclay.iot-lab.info,23,294166.685,143.429
nrf52840dk-5.saclay.iot-lab.info,24,296094.678,144.261
nrf52840dk-3.saclay.iot-lab.info,25,298925.508,143.978
nrf52840dk-4.saclay.iot-lab.info,25,300015.763,250.203
nrf52840dk-7.saclay.iot-lab.info,24,301668.236,143.202
nrf52840dk-6.saclay.iot-lab.info,25,302144.425,144.377
nrf52840dk-8.saclay.iot-lab.info,25,302785.781,141.707
nrf52840dk-2.saclay.iot-lab.info,25,303149.897,144.44
nrf52840dk-9.saclay.iot-lab.info,25,303529.775,144.579
nrf52840dk-10.saclay.iot-lab.info,24,304606.227,144.445
nrf52840dk-5.saclay.iot-lab.info,25,306234.139,144.714
nrf52840dk-3.saclay.iot-lab.info,26,309921.662,144.74
nrf52840dk-4.saclay.iot-lab.info,26,310513.612,233.404
nrf52840dk-7.saclay.iot-lab.info,25,311377.615,143.494
nrf52840dk-6.saclay.iot-lab.info,26,311675.352,143.483
nrf52840dk-8.saclay.iot-lab.info,26,312221.751,143.197
nrf52840dk-2.saclay.iot-lab.info,26,313234.776,143.742
nrf52840dk-9.saclay.iot-lab.info,26,313437.833,143.893
nrf52840dk-10.saclay.iot-lab.info,25,315065.947,146.585
nrf52840dk-5.saclay.iot-lab.info,26,317014.663,141.592
nrf52840dk-3.saclay.iot-lab.info,27,319228.334,142.314
nrf52840dk-7.saclay.iot-lab.info,26,320556.887,144.582
nrf52840dk-6.saclay.iot-lab.info,27,320873.612,144.114
nrf52840dk-4.saclay.iot-lab.info,27,320877.279,258.581
nrf52840dk-8.saclay.iot-lab.info,27,321802.162,145.098
nrf52840dk-2.saclay.iot-lab.info,27,322665.557,141.191
nrf52840dk-9.saclay.iot-lab.info,27,322928.692,143.144
nrf52840dk-10.saclay.iot-lab.info,26,325027.292,142.945
