time_s,node,event
13.661,11,assoc
13.661,2,assoc
13.661,7,assoc
13.661,8,assoc
28.331,5,assoc
28.331,9,assoc
36.031,8,send
36.036264,8,recv
36.602,7,send
36.636264000000004,7,recv
38.465019999999996,2,send
38.496264000000004,2,recv
40.567,8,send
40.596264000000005,8,recv
41.22602,11,send
41.256264,11,recv
42.149,7,send
42.156264,7,recv
44.001,2,send
44.016264,2,recv
45.238,8,send
45.246264000000004,8,recv
46.243,7,send
46.266264,7,recv
47.094,11,send
47.106264,11,recv
48.03601999999999,2,send
48.066264000000004,2,recv
50.892,8,send
50.946264,8,recv
52.082,7,send
52.116264,7,recv
53.026,11,send
53.046264,11,recv
53.42,2,send
53.436264,2,recv
56.13,7,send
56.136264000000004,7,recv
56.171,16,assoc
56.171,3,assoc
56.232,5,send
56.256264,5,recv
56.82602,8,send
56.856264,8,recv
57.564,11,send
57.576264,11,recv
59.216,2,send
59.226264,2,recv
61.346,7,send
61.356264,7,recv
61.855,8,send
61.866264,8,recv
62.011,5,send
62.016264,5,recv
63.161,10,assoc
63.466,11,send
63.486264000000006,11,recv
64.007,2,send
64.026264,2,recv
65.64602000000001,9,send
65.67626399999999,9,recv
66.392,5,send
66.42626399999999,5,recv
67.32,7,send
67.326264,7,recv
67.36,8,send
67.386264,8,recv
68.371,11,send
68.37626399999999,11,recv
68.439,2,send
68.466264,2,recv
70.421,9,send
70.446264,9,recv
71.35,5,send
71.37626399999999,5,recv
71.637,7,send
71.646264,7,recv
72.132,8,send
72.156264,8,recv
72.842,11,send
72.87626399999999,11,recv
73.237,2,send
73.506264,2,recv
75.079,9,send
75.09626399999999,9,recv
76.172,7,send
76.20626399999999,7,recv
76.368,5,send
76.386264,5,recv
77.214,11,send
77.226264,11,recv
77.501,13,assoc
78.018,8,send
78.03626399999999,8,recv
78.706,2,send
78.726264,2,recv
79.26602,9,send
79.296264,9,recv
80.532,10,send
80.556264,10,recv
80.904,7,send
80.916264,7,recv
81.824,16,send
81.84626399999999,16,recv
82.228,5,send
82.23626399999999,5,recv
82.434,8,send
82.446264,8,recv
82.994,11,send
83.01626399999999,11,recv
83.44,9,send
83.466264,9,recv
84.131,12,assoc
84.656,2,send
84.666264,2,recv
85.156,3,send
85.17626399999999,3,recv
85.702,7,send
85.716264,7,recv
86.183,10,send
86.196264,10,recv
86.641,5,send
86.646264,5,recv
87.227,8,send
87.246264,8,recv
87.63,16,send
87.636264,16,recv
87.987,9,send
87.996264,9,recv
88.98602000000001,11,send
89.01626399999999,11,recv
90.222,10,send
90.246264,10,recv
90.495,2,send
90.51626399999999,2,recv
90.761,6,assoc
90.799,3,send
90.81626399999999,3,recv
90.90602,7,send
90.936264,7,recv
91.484,5,send
91.506264,5,recv
91.68502000000001,16,send
91.716264,16,recv
91.747,8,send
91.776264,8,recv
93.102,9,send
93.12626399999999,9,recv
93.17,13,send
93.186264,13,recv
93.331,11,send
93.336264,11,recv
94.682,10,send
94.716264,10,recv
95.021,2,send
95.046264,2,recv
95.335,3,send
95.34626399999999,3,recv
95.64502,5,send
95.67626399999999,5,recv
95.954,7,send
95.976264,7,recv
96.16,8,send
96.186264,8,recv
97.215,9,send
97.222,16,send
97.326264,16,recv
97.356264,9,recv
97.96,11,send
97.98626399999999,11,recv
98.73524,13,send
98.741,4,assoc
98.76626399999999,13,recv
98.81,10,send
98.826264,10,recv
99.656,2,send
99.666264,2,recv
100.318,3,send
100.326264,3,recv
100.469,5,send
100.476264,5,recv
101.312,8,send
101.319,9,send
101.336,16,send
101.406264,16,recv
101.526264,8,recv
101.586264,9,recv
101.73502,7,send
101.76626399999999,7,recv
102.739,11,send
102.756264,11,recv
103.921,2,send
103.92626399999999,2,recv
104.658,10,send
104.67626399999999,10,recv
104.685,13,send
104.70626399999999,13,recv
105.57502000000001,3,send
105.606264,3,recv
105.888,16,send
105.906264,16,recv
106.032,8,send
106.056264,8,recv
106.21,12,send
106.23626399999999,12,recv
106.468,5,send
106.476264,5,recv
106.729,7,send
106.746264,7,recv
107.012,9,send
107.046264,9,recv
107.38,11,send
107.406264,11,recv
109.519,10,send
109.53626399999999,10,recv
109.545,13,send
109.547,2,send
109.59626399999999,13,recv
109.62626399999999,2,recv
110.001,3,send
110.04562399999999,8,send
110.046264,3,recv
110.076264,8,recv
110.709,16,send
110.73626399999999,16,recv
112.002,12,send
112.026264,12,recv
112.057,9,send
112.086264,9,recv
112.163,5,send
112.17626399999999,5,recv
112.211,7,send
112.23626399999999,7,recv
112.329,11,send
112.356264,11,recv
112.601,15,assoc
113.64,13,send
113.646264,13,recv
114.617,2,send
114.636264,2,recv
114.677,3,send
114.696264,3,recv
115.20602000000001,10,send
115.23626399999999,10,recv
115.557,8,send
115.56626399999999,8,recv
115.967,16,send
116.076264,16,recv
116.82602,11,send
116.856264,11,recv
116.964,9,send
116.976264,9,recv
117.02,5,send
117.03626399999999,5,recv
117.316,12,send
117.336264,12,recv
117.471,7,send
117.48626399999999,7,recv
118.641,2,send
118.716264,2,recv
119.035,13,send
119.046264,13,recv
119.409,3,send
119.436264,3,recv
120.193,8,send
120.204,10,send
120.251,16,send
120.336264,10,recv
120.396264,16,recv
120.48626399999999,8,recv
120.621,6,send
120.636264,6,recv
121.391,9,send
121.412,4,send
121.416264,9,recv
121.446264,4,recv
121.527,7,send
121.53626399999999,7,recv
121.651,11,send
121.656264,11,recv
121.946,5,send
121.95626399999999,5,recv
122.669,12,send
122.73626399999999,12,recv
123.359,13,send
123.366264,13,recv
123.651,2,send
123.666264,2,recv
124.373,16,send
124.386264,16,recv
124.689,3,send
124.716264,3,recv
125.218,6,send
125.226264,6,recv
125.36,10,send
125.37626399999999,10,recv
125.698,4,send
125.70626399999999,4,recv
125.94502,8,send
125.976264,8,recv
126.219,5,send
126.246264,5,recv
126.709,12,send
126.726264,12,recv
126.849,9,send
126.87626399999999,9,recv
126.983,11,send
126.996264,11,recv
127.074,7,send
127.086264,7,recv
127.725,13,send
127.746264,13,recv
128.04602,2,send
128.076264,2,recv
129.744,3,send
129.756264,3,recv
129.87602,16,send
129.898,15,send
129.996264,16,recv
130.026264,15,recv
130.21,8,send
130.236264,8,recv
130.673,6,send
130.686264,6,recv
130.854,12,send
130.866264,12,recv
130.876,4,send
130.896264,4,recv
131.115,10,send
131.13626399999998,10,recv
131.327,5,send
131.346264,5,recv
131.359,7,send
131.376264,7,recv
